,rand_layer,pearson,ssim,spearman,action
0,1,0.863036734433225,0.8964312054669197,0.9146471284227302,3
1,2,0.4917288347261255,0.7105347046153511,0.5500033337382374,3
2,3,0.3379815173441525,0.6906604667757912,0.4830049730685505,3
3,4,0.2945890145469926,0.4862127709580822,0.5256257308540342,3
4,5,0.24581840769630992,0.5964562198648785,0.5854414334529009,3
5,1,0.8663575083811963,0.8631012847316503,0.8997488986112187,3
6,2,0.4233907919482943,0.6507465674461166,0.5498600930779073,3
7,3,0.45288154749283954,0.6683097513664943,0.5200232214806806,3
8,4,0.31370417675764983,0.5873457936311912,0.4902672417306235,3
9,5,0.3752718572726097,0.6041962099308236,0.6041685566226873,3
10,1,0.8653935584486006,0.9036766244086936,0.9084558035080361,3
11,2,0.3542966291928149,0.6351605076265348,0.41536173490134776,3
12,3,0.29935200141797,0.6136697510697907,0.3277257609889396,3
13,4,0.27101287605913027,0.431976131862244,0.41428964595552326,3
14,5,0.2639046862253236,0.5726471384382593,0.5314665121632726,3
15,1,0.8781814443971209,0.9141770320016566,0.9244057762699583,2
16,2,0.43518685353242803,0.4603326177479126,0.4576331709290032,2
17,3,0.3971527085651107,0.617648153963357,0.3308824082466568,2
18,4,0.2347527011496814,0.48668288235163165,0.33205064095459025,2
19,5,0.27651934118014454,0.5329694078145939,0.5340744054345187,2
20,1,0.8623719834415973,0.9053387894350993,0.9123644147106932,2
21,2,0.43929663212085357,0.5177047335982573,0.4436102107929202,2
22,3,0.4124180284204768,0.5295454050433371,0.41717037566790466,2
23,4,0.3308826732640321,0.3875056527303678,0.42083523090165853,2
24,5,0.32726326707078685,0.5410774016062453,0.5570932331224999,2
25,1,0.8588413838768116,0.8517481268384092,0.9067361588162479,2
26,2,0.4869596895665789,0.6813714676768081,0.553440371344545,2
27,3,0.28373742032637156,0.6223241673778559,0.32629992098685323,2
28,4,0.2847007534905868,0.5110246758725753,0.34828006135707096,2
29,5,0.28453917623832486,0.5511693122126106,0.5421670493219749,2
30,1,0.8537767335046431,0.8611986236565046,0.8722519959714794,1
31,2,0.44897288197503055,0.650978511974478,0.502334754257663,1
32,3,0.4243709769610893,0.6432783425361122,0.35677849380344245,1
33,4,0.3226779802416825,0.5279272113273262,0.45208851362254715,1
34,5,0.35866318910128164,0.5639628445053421,0.605997939764713,1
35,1,0.8786818967041176,0.7382328902274313,0.9224944200539855,1
36,2,0.4988288978028551,0.6985049989496691,0.5919250204011396,1
37,3,0.33943799515068895,0.7619421058739247,0.4349135903931579,1
38,4,0.33286404701573546,0.4986338410245329,0.45538020655070494,1
39,5,0.24846894418495216,0.4693388609523386,0.5146374838687392,1
40,1,0.8890044150300618,0.718811027474906,0.9393286075612135,2
41,2,0.4602126509138369,0.7620068552607434,0.5692135214479364,2
42,3,0.38965314696078845,0.4689622595032064,0.44092800282717554,2
43,4,0.3034230188877487,0.42277645477949444,0.4972843596058911,2
44,5,0.2673577216323537,0.5144740300849551,0.5681636820964923,2
45,1,0.8683516875986868,0.7067753186420521,0.9146511864472824,1
46,2,0.4450336109705288,0.7194035541926419,0.613381830308648,1
47,3,0.3931431745805165,0.8915973885501929,0.5492689557527319,1
48,4,0.3185681236782061,0.3665273105311254,0.578148621174817,1
49,5,0.3036836734335398,0.41365047750464723,0.5838149502403966,1
50,1,0.8801152634627623,0.9346728332239544,0.9252575129718628,1
51,2,0.41933429887935375,0.7591687349637063,0.632567477974442,1
52,3,0.4337310293834463,0.8159288591502842,0.5937692722735759,1
53,4,0.43399260416343993,0.45373548067532793,0.5864077175782914,1
54,5,0.3325158750457242,0.4339021725769527,0.5988662311068165,1
55,1,0.8626344104186782,0.7604627370613894,0.9371224794119422,2
56,2,0.4896863116095393,0.40211690176154063,0.7325397380204552,2
57,3,0.428162171401222,0.8321293546049049,0.6802134514834093,2
58,4,0.3490479402358897,0.30670828901562674,0.6187743427042314,2
59,5,0.31802713047877146,0.3932890233018513,0.6353590929864569,2
60,1,0.8895061165424515,0.9098843055914075,0.9128481036029134,3
61,2,0.48220893565356393,0.8600143210336962,0.6798959173498423,3
