,aucs,params,time
0,-1.5198106637702757,"(40, 0.001, 0.0, 1000)",0.5760804535515491
1,-1.2816246238938707,"(40, 0.001, 0.0, 1500)",0.8528658215000178
2,-1.4673028950311706,"(40, 0.001, 0.0, 2000)",1.127716884750407
3,-1.3695478634135219,"(40, 0.001, 0.0, 2500)",1.3919081288506276
4,-2.790944866318314,"(40, 0.001, 0.0, 3000)",1.673780182900373
5,0.1569732908595327,"(40, 0.01, 0.0, 1000)",0.5757625355487107
6,-0.36855939113687053,"(40, 0.01, 0.0, 1500)",0.8488594977505273
7,-0.09527261373978524,"(40, 0.01, 0.0, 2000)",1.1292837078508455
8,0.28345373444361643,"(40, 0.01, 0.0, 2500)",1.4080481048527873
9,-0.6912960109719082,"(40, 0.01, 0.0, 3000)",1.6823871787521056
10,-1.4563993449201253,"(40, 0.1, 0.0, 1000)",0.5955725364459795
11,-0.6204193775554532,"(40, 0.1, 0.0, 1500)",0.8847743102014649
12,-2.345340039057577,"(40, 0.1, 0.0, 2000)",1.16154916259693
13,-1.715124277232121,"(40, 0.1, 0.0, 2500)",1.4538637736986857
14,-1.4315286336345312,"(40, 0.1, 0.0, 3000)",1.723653318095603
15,-0.18529699793049592,"(40, 1.0, 0.0, 1000)",0.6577486240508734
16,-0.6848980910448281,"(40, 1.0, 0.0, 1500)",0.9756864440481877
17,-1.0320789361794331,"(40, 1.0, 0.0, 2000)",1.2922541570515023
18,-1.7170575182768617,"(40, 1.0, 0.0, 2500)",1.6073940436006524
19,-2.218027221004122,"(40, 1.0, 0.0, 3000)",1.9263553545009926
20,-0.1749036713032213,"(40, 10.0, 0.0, 1000)",0.6755006445018807
21,-1.6902632435723723,"(40, 10.0, 0.0, 1500)",0.9849726673041006
22,-0.6818617523100984,"(40, 10.0, 0.0, 2000)",1.2850642056990182
23,-0.9716204742322023,"(40, 10.0, 0.0, 2500)",1.5946031898522053
24,-1.958312928651025,"(40, 10.0, 0.0, 3000)",1.9116508962004446
25,-1.2970003718947356,"(40, 0.001, 0.25, 1000)",0.572912057445501
26,-1.835614199475948,"(40, 0.001, 0.25, 1500)",0.8517815760482336
27,-0.9673910014755013,"(40, 0.001, 0.25, 2000)",1.1262241987453305
28,-2.318473635190964,"(40, 0.001, 0.25, 2500)",1.4083454987994628
29,-0.2633490504481866,"(40, 0.001, 0.25, 3000)",1.6763234549522164
30,-0.27842726544536944,"(40, 0.01, 0.25, 1000)",0.5758811809981126
31,0.29819459705311546,"(40, 0.01, 0.25, 1500)",0.8524712835001992
32,-1.3391801735305027,"(40, 0.01, 0.25, 2000)",1.1379167175560725
33,0.04494231450079611,"(40, 0.01, 0.25, 2500)",1.413110212344327
34,-0.5275192721029464,"(40, 0.01, 0.25, 3000)",1.6810237329496887
35,-1.087798913000161,"(40, 0.1, 0.25, 1000)",0.5987334335994092
36,-1.8105519697325885,"(40, 0.1, 0.25, 1500)",0.8799008022993803
37,-2.19631301714527,"(40, 0.1, 0.25, 2000)",1.165027745500265
38,-1.4939504709612204,"(40, 0.1, 0.25, 2500)",1.4628700027489685
39,-2.153874515740495,"(40, 0.1, 0.25, 3000)",1.7463600971954292
40,-2.306376613389061,"(40, 1.0, 0.25, 1000)",0.6584585945995058
41,-1.6355034001574729,"(40, 1.0, 0.25, 1500)",0.9835368124971865
42,-1.5164496554883313,"(40, 1.0, 0.25, 2000)",1.2966605704001264
43,-0.5159505804008615,"(40, 1.0, 0.25, 2500)",1.6134558673467836
44,-0.327065762332835,"(40, 1.0, 0.25, 3000)",1.9119083839992528
45,-0.9567315194704323,"(40, 10.0, 0.25, 1000)",0.6666012120447704
46,-2.3490140295731368,"(40, 10.0, 0.25, 1500)",0.9766006716527045
47,-0.9366477143988988,"(40, 10.0, 0.25, 2000)",1.2904997617981278
48,-0.6270487567383537,"(40, 10.0, 0.25, 2500)",1.603238014751696
49,-1.56146488523255,"(40, 10.0, 0.25, 3000)",1.914862142151105
50,-0.22179705860505639,"(40, 0.001, 0.5, 1000)",0.5544397358011338
51,0.568217607117179,"(40, 0.001, 0.5, 1500)",0.8151600064986269
52,-0.47582824490678277,"(40, 0.001, 0.5, 2000)",1.0906447713525267
53,-1.5473297079609927,"(40, 0.001, 0.5, 2500)",1.3736656661494633
54,0.16388208315578812,"(40, 0.001, 0.5, 3000)",1.635245976796432
55,-1.0781385427758603,"(40, 0.01, 0.5, 1000)",0.5592252349029877
56,-0.2509801617839844,"(40, 0.01, 0.5, 1500)",0.8239700976002495
57,0.6525275341947554,"(40, 0.01, 0.5, 2000)",1.1041885583530529
58,-1.7448596866092578,"(40, 0.01, 0.5, 2500)",1.3700450302974785
59,-1.5411196201339248,"(40, 0.01, 0.5, 3000)",1.6393672003003303
60,-2.6904105066379076,"(40, 0.1, 0.5, 1000)",0.6011236493461183
61,-3.0752805380238684,"(40, 0.1, 0.5, 1500)",0.8887781463505234
62,-2.712716039436573,"(40, 0.1, 0.5, 2000)",1.194390164143988
63,-3.964128226503415,"(40, 0.1, 0.5, 2500)",1.457820204597374
64,-3.540997205224834,"(40, 0.1, 0.5, 3000)",1.777045615548559
65,-0.12363052992646179,"(40, 1.0, 0.5, 1000)",0.6752960603989777
66,-1.1352977956598937,"(40, 1.0, 0.5, 1500)",0.9935105755503171
67,-1.9924489623226558,"(40, 1.0, 0.5, 2000)",1.297277718751866
68,-0.7555251135847895,"(40, 1.0, 0.5, 2500)",1.5996399764524538
69,-1.8509271937227052,"(40, 1.0, 0.5, 3000)",1.9148824215997593
70,-1.3322440467751862,"(40, 10.0, 0.5, 1000)",0.6574125990504398
71,-1.8657762404545761,"(40, 10.0, 0.5, 1500)",0.9752122342484654
72,-1.0020058115948265,"(40, 10.0, 0.5, 2000)",1.2876426585498848
73,-0.3721356878136689,"(40, 10.0, 0.5, 2500)",1.5938468884982284
74,-1.1704371930509825,"(40, 10.0, 0.5, 3000)",1.908606821850117
75,-3.0718418376866916,"(40, 0.001, 0.75, 1000)",0.5538977185977273
76,-1.6502597377415038,"(40, 0.001, 0.75, 1500)",0.816012983044493
77,-2.6929833502963616,"(40, 0.001, 0.75, 2000)",1.0772650400991552
78,-1.8625136047401982,"(40, 0.001, 0.75, 2500)",1.3443083729973293
79,-2.491589759786825,"(40, 0.001, 0.75, 3000)",1.6064362742530645
80,-0.5120707213073055,"(40, 0.01, 0.75, 1000)",0.5605800095014273
81,-0.9631305331788762,"(40, 0.01, 0.75, 1500)",0.8284481458947995
82,-2.301133340446427,"(40, 0.01, 0.75, 2000)",1.0941153156541987
83,-1.3838211457878535,"(40, 0.01, 0.75, 2500)",1.3541796977515332
84,-1.0003724391924504,"(40, 0.01, 0.75, 3000)",1.6213571115513332
85,-1.284313271793005,"(40, 0.1, 0.75, 1000)",0.6082021665017238
86,-2.23731717230792,"(40, 0.1, 0.75, 1500)",0.8893220409998321
87,-1.9032096697022247,"(40, 0.1, 0.75, 2000)",1.1957310748955936
88,-2.0357136749566154,"(40, 0.1, 0.75, 2500)",1.4921343863985386
89,-2.3876698260887994,"(40, 0.1, 0.75, 3000)",1.777258726650325
90,-0.9368992837780509,"(40, 1.0, 0.75, 1000)",0.6735129010514356
91,-1.8570427429001728,"(40, 1.0, 0.75, 1500)",0.983686568995472
92,-0.22519716628369957,"(40, 1.0, 0.75, 2000)",1.2973971422034085
93,-0.08821296383918553,"(40, 1.0, 0.75, 2500)",1.6013706079946133
94,-1.0436910149944698,"(40, 1.0, 0.75, 3000)",1.9135774659982414
95,-3.0969960166934385,"(40, 10.0, 0.75, 1000)",0.656749650349957
96,-1.087430133002913,"(40, 10.0, 0.75, 1500)",0.9722958957485386
97,-1.5062656766251519,"(40, 10.0, 0.75, 2000)",1.2788316789999956
98,-0.7862796262803593,"(40, 10.0, 0.75, 2500)",1.6078641508967848
99,-1.624851312331517,"(40, 10.0, 0.75, 3000)",1.9067537366485339
100,-2.1753614276622866,"(40, 0.001, 1.0, 1000)",0.5404246092468383
101,-3.054019083134581,"(40, 0.001, 1.0, 1500)",0.810243373598496
102,-2.813344773280551,"(40, 0.001, 1.0, 2000)",1.0676242754998382
103,-3.1341708512051087,"(40, 0.001, 1.0, 2500)",1.338938987198344
104,-1.5245668696171848,"(40, 0.001, 1.0, 3000)",1.592673283602926
105,-1.8083746560389347,"(40, 0.01, 1.0, 1000)",0.5427006345998963
106,-1.7927080438202065,"(40, 0.01, 1.0, 1500)",0.8150148821499897
107,-2.726270506089794,"(40, 0.01, 1.0, 2000)",1.0714652800495972
108,-1.2657460739248338,"(40, 0.01, 1.0, 2500)",1.3350335052018636
