,aucs,params,Standard deviation,time
0,0.8276802862391752,"(40, 0.001, 0.0, 1000)",0.6387924601525267,5.785855248977896
1,0.8605255023170921,"(40, 0.001, 0.0, 1500)",0.6763012411773496,8.517495635984233
2,0.7824034194385303,"(40, 0.001, 0.0, 2000)",0.6590050073234117,11.227357045019744
3,0.8276576533037074,"(40, 0.001, 0.0, 2500)",0.6538596629412845,13.859390534053091
4,0.842243385034449,"(40, 0.001, 0.0, 3000)",0.6902742692501284,16.58123729203362
5,0.9023259661828771,"(40, 0.01, 0.0, 1000)",0.62147280652372,5.807761055941228
6,0.9695152630174861,"(40, 0.01, 0.0, 1500)",0.6832532362751268,8.570242218003841
7,0.9374439081724952,"(40, 0.01, 0.0, 2000)",0.6369991792278308,11.312954781984445
8,0.9287851687739875,"(40, 0.01, 0.0, 2500)",0.6367369150868387,13.935167169984197
9,0.9611921873513392,"(40, 0.01, 0.0, 3000)",0.6692777670336054,16.789716873987345
10,0.7773433584325454,"(40, 0.1, 0.0, 1000)",0.5758549694078641,5.950828710949281
11,0.7643236216376809,"(40, 0.1, 0.0, 1500)",0.5521193964656929,8.819145340006799
12,0.7504706604340498,"(40, 0.1, 0.0, 2000)",0.6091398378340701,11.580763574980665
13,0.7746146098305198,"(40, 0.1, 0.0, 2500)",0.588570290923905,14.483455642999616
14,0.7288106051613303,"(40, 0.1, 0.0, 3000)",0.6103436154237541,17.114103147934657
15,0.4518270226085887,"(40, 1.0, 0.0, 1000)",0.8089640034346248,6.567269390972797
16,0.4998793924556059,"(40, 1.0, 0.0, 1500)",0.7866932935886709,9.742342215991812
17,0.47557851791381844,"(40, 1.0, 0.0, 2000)",0.7584394608986225,12.955642235960113
18,0.4680236134809606,"(40, 1.0, 0.0, 2500)",0.7723119929653711,16.126841077959398
19,0.4767462980045992,"(40, 1.0, 0.0, 3000)",0.7912604531650805,19.15974790402106
20,0.5519535956663245,"(40, 10.0, 0.0, 1000)",0.5623762144359363,6.677912509039743
21,0.5530802345275879,"(40, 10.0, 0.0, 1500)",0.5784567191235894,9.82371774103376
22,0.5492619228363036,"(40, 10.0, 0.0, 2000)",0.6219943068680985,12.779990999988513
23,0.5633910428776461,"(40, 10.0, 0.0, 2500)",0.6172789835501853,15.794017757056281
24,0.5657887570998248,"(40, 10.0, 0.0, 3000)",0.5874390385043856,19.024543853040086
25,0.8515039463604197,"(40, 0.001, 0.25, 1000)",0.5985481640368413,5.643889370985562
26,0.8378230742847219,"(40, 0.001, 0.25, 1500)",0.5922047040219179,8.522479614999611
27,0.9050115764842314,"(40, 0.001, 0.25, 2000)",0.5971390153219049,11.290590391989099
28,0.8355602811364568,"(40, 0.001, 0.25, 2500)",0.5952637367629944,13.98478007997619
29,0.8847336802763097,"(40, 0.001, 0.25, 3000)",0.6037849694848105,16.740402021998307
30,0.9916543918497422,"(40, 0.01, 0.25, 1000)",0.6495255370663418,5.717401090951171
31,1.017991145358366,"(40, 0.01, 0.25, 1500)",0.697437191898847,8.517796909989556
32,0.9964622719147626,"(40, 0.01, 0.25, 2000)",0.6902442522663222,11.392374604038196
33,0.9670072036630968,"(40, 0.01, 0.25, 2500)",0.6282653694243495,14.075350517930929
34,0.9860265975839951,"(40, 0.01, 0.25, 3000)",0.6676594670705748,16.76680324197514
35,0.8018139080440296,"(40, 0.1, 0.25, 1000)",0.6218349388918595,5.944411066971952
36,0.7483334199120016,"(40, 0.1, 0.25, 1500)",0.643385749670498,8.823358234018087
37,0.7638827175252578,"(40, 0.1, 0.25, 2000)",0.6143017420290027,11.52231840902823
38,0.7712948598581202,"(40, 0.1, 0.25, 2500)",0.5895221485330375,14.479885720007587
39,0.8230030083656311,"(40, 0.1, 0.25, 3000)",0.5999107575639732,17.372945269948104
40,0.5177825857611263,"(40, 1.0, 0.25, 1000)",0.7448144345314115,6.503379919013241
