,aucs,params,Standard deviation,time
0,0.2142058480487151,"(4, 0.0, 0)",0.9781027360888948,19.500238158759657
1,0.3922173610943206,"(4, 0.0, 1)",1.1262733715695963,19.826957895487794
2,0.16288506627082824,"(4, 0.5, 0)",0.8772444422919081,19.44860813315563
3,0.7455419368253033,"(4, 0.5, 1)",1.1344987464455218,19.74190071643261
4,0.07934242592138399,"(5, 0.0, 0)",0.7408196464598847,12.647613034616825
5,0.4470273099839687,"(5, 0.0, 1)",1.0265209044495882,12.887073357090685
6,0.13275435878950007,"(5, 0.5, 0)",0.6622548196363375,12.710341398138098
7,0.6625215031118954,"(5, 0.5, 1)",1.0695182085596162,12.893218551520022
8,0.15412867966820215,"(6, 0.0, 0)",0.6267659725336079,8.601448787486333
9,0.40543592004215007,"(6, 0.0, 1)",0.860286000781424,8.7863594395385
10,0.0829355038614834,"(6, 0.5, 0)",0.76075769429956,8.50331592422981
11,0.7625531070723254,"(6, 0.5, 1)",1.0306419720325901,8.587276874574854
12,-0.008471921542111549,"(7, 0.0, 0)",0.7033902198693149,6.223324193438657
13,0.28567215772236093,"(7, 0.0, 1)",0.8648829021355209,6.343720500789004
14,0.06021180594668668,"(7, 0.5, 0)",0.9693768829233254,6.189987554284016
15,0.7519138523059732,"(7, 0.5, 1)",0.9943281934945749,6.329223127519526
16,0.1356138428519754,"(8, 0.0, 0)",0.875908887564149,5.2204037105279895
17,0.3302235430303742,"(8, 0.0, 1)",0.8903005226815793,5.329100486234438
18,-0.05315485982333912,"(8, 0.5, 0)",0.786113276545106,5.214341208170481
19,0.77145241383244,"(8, 0.5, 1)",1.0444104134556107,5.308691188405646
20,0.21892449126524083,"(9, 0.0, 0)",0.545431867874601,4.325367888935489
21,0.2812883545721279,"(9, 0.0, 1)",0.718841850610533,4.41789361497149
22,0.11496038212495692,"(9, 0.5, 0)",0.6789758570815964,4.3279285495791555
23,0.7563225138538024,"(9, 0.5, 1)",0.9391858022396703,4.4211295010959475
24,-0.022749840652241442,"(10, 0.0, 0)",0.7712051953672279,3.534594480584019
25,0.3082821012945737,"(10, 0.0, 1)",0.6769547327145867,3.590974551234467
26,0.09676443506689635,"(10, 0.5, 0)",0.824548211148281,3.517400675225872
27,0.6457715581445133,"(10, 0.5, 1)",0.8049590044054767,3.573874053824511
