,rand_layer,pearson,ssim,spearman,action
0,1,0.22325363335035556,0.5141154678387292,0.040298807933513994,1
1,2,0.06728647077612439,0.46408119151864663,0.0669323567196967,1
2,3,0.09785540735338358,0.3394947225902069,0.10878900826492773,1
3,4,0.07309863967236604,0.3920217760791126,0.06345775227509615,1
4,5,-0.015167587178699253,0.4370968008547024,0.03909674046802645,1
5,1,0.17657566134198388,0.6902471028763097,0.05701442145095321,5
6,2,0.19090309739647926,0.618811827237938,0.1306289530880092,5
7,3,0.1343010772089155,0.5909298503615481,0.04552055743084081,5
8,4,0.03640964730619776,0.4377031339013753,0.05746182284230246,5
9,5,0.05659196708012436,0.5095939789542834,0.02771503029744763,5
10,1,0.2070075563592066,0.7338009942465041,0.024728841684478555,2
11,2,0.11126823667151137,0.6930831608192566,0.05079603988727831,2
12,3,0.12672987768771776,0.6132115028817876,0.08611433037792912,2
13,4,0.06170267736609358,0.4815618042508611,0.11561330485402369,2
14,5,0.067161575585279,0.47167997081837704,0.10610615797943256,2
15,1,0.22069698182563308,0.5090141220824841,0.0581514877328682,1
16,2,0.06545868668031471,0.44962512652082964,0.024931156077650556,1
17,3,0.07939961225067713,0.3369323009790619,0.08644420311451963,1
18,4,0.1315166292420228,0.414171590275916,0.06524904901996895,1
19,5,-0.01317108746280724,0.42254996702531544,0.05900020639720801,1
20,1,0.22325363335035556,0.5141154678387292,0.040298807933513994,1
21,2,0.06728647077612439,0.46408119151864663,0.0669323567196967,1
22,3,0.09785540735338358,0.3394947225902069,0.10878900826492773,1
23,4,0.07309863967236604,0.3920217760791126,0.06345775227509615,1
24,5,-0.015167587178699253,0.4370968008547024,0.03909674046802645,1
25,1,0.17657566134198388,0.6902471028763097,0.05701442145095321,5
26,2,0.19090309739647926,0.618811827237938,0.1306289530880092,5
27,3,0.1343010772089155,0.5909298503615481,0.04552055743084081,5
28,4,0.03640964730619776,0.4377031339013753,0.05746182284230246,5
29,5,0.05659196708012436,0.5095939789542834,0.02771503029744763,5
30,1,0.2070075563592066,0.7338009942465041,0.024728841684478555,2
31,2,0.11126823667151137,0.6930831608192566,0.05079603988727831,2
32,3,0.12672987768771776,0.6132115028817876,0.08611433037792912,2
33,4,0.06170267736609358,0.4815618042508611,0.11561330485402369,2
34,5,0.067161575585279,0.47167997081837704,0.10610615797943256,2
35,1,0.22069698182563308,0.5090141220824841,0.0581514877328682,1
36,2,0.06545868668031471,0.44962512652082964,0.024931156077650556,1
37,3,0.07939961225067713,0.3369323009790619,0.08644420311451963,1
38,4,0.1315166292420228,0.414171590275916,0.06524904901996895,1
39,5,-0.01317108746280724,0.42254996702531544,0.05900020639720801,1
40,1,0.22325363335035556,0.5141154678387292,0.040298807933513994,1
41,2,0.06728647077612439,0.46408119151864663,0.0669323567196967,1
42,3,0.09785540735338358,0.3394947225902069,0.10878900826492773,1
43,4,0.07309863967236604,0.3920217760791126,0.06345775227509615,1
44,5,-0.015167587178699253,0.4370968008547024,0.03909674046802645,1
45,1,0.17657566134198388,0.6902471028763097,0.05701442145095321,5
46,2,0.19090309739647926,0.618811827237938,0.1306289530880092,5
47,3,0.1343010772089155,0.5909298503615481,0.04552055743084081,5
48,4,0.03640964730619776,0.4377031339013753,0.05746182284230246,5
49,5,0.05659196708012436,0.5095939789542834,0.02771503029744763,5
50,1,0.2070075563592066,0.7338009942465041,0.024728841684478555,2
51,2,0.11126823667151137,0.6930831608192566,0.05079603988727831,2
52,3,0.12672987768771776,0.6132115028817876,0.08611433037792912,2
53,4,0.06170267736609358,0.4815618042508611,0.11561330485402369,2
54,5,0.067161575585279,0.47167997081837704,0.10610615797943256,2
55,1,0.22069698182563308,0.5090141220824841,0.0581514877328682,1
56,2,0.06545868668031471,0.44962512652082964,0.024931156077650556,1
57,3,0.07939961225067713,0.3369323009790619,0.08644420311451963,1
58,4,0.1315166292420228,0.414171590275916,0.06524904901996895,1
59,5,-0.01317108746280724,0.42254996702531544,0.05900020639720801,1
60,1,0.22325363335035556,0.5141154678387292,0.040298807933513994,1
61,2,0.06728647077612439,0.46408119151864663,0.0669323567196967,1
62,3,0.09785540735338358,0.3394947225902069,0.10878900826492773,1
63,4,0.07309863967236604,0.3920217760791126,0.06345775227509615,1
64,5,-0.015167587178699253,0.4370968008547024,0.03909674046802645,1
65,1,0.17657566134198388,0.6902471028763097,0.05701442145095321,5
66,2,0.19090309739647926,0.618811827237938,0.1306289530880092,5
67,3,0.1343010772089155,0.5909298503615481,0.04552055743084081,5
68,4,0.03640964730619776,0.4377031339013753,0.05746182284230246,5
69,5,0.05659196708012436,0.5095939789542834,0.02771503029744763,5
70,1,0.2070075563592066,0.7338009942465041,0.024728841684478555,2
71,2,0.11126823667151137,0.6930831608192566,0.05079603988727831,2
