,aucs,params,Standard deviation,time
0,0.512739729157626,"(0.1, 4, 500, 0)",0.27509290310550916,8.276567017000161
1,0.38425454726216424,"(0.1, 4, 500, 1)",0.13164724371991463,8.806709511999998
2,0.5307939015810214,"(0.1, 4, 1000, 0)",0.2883440188167007,16.673244679000163
3,0.3471249473577877,"(0.1, 4, 1000, 1)",0.11861723179321988,17.571865102001084
4,0.5236489829926627,"(0.1, 4, 1500, 0)",0.27417908888512726,24.668375319999996
5,0.40227807014054007,"(0.1, 4, 1500, 1)",0.13008549856574084,26.34618206499954
6,0.5317109872362156,"(0.1, 4, 2000, 0)",0.24601432519669872,32.94144438500098
7,0.3983015778503281,"(0.1, 4, 2000, 1)",0.12773974508155553,34.47836661800011
8,0.5620747834984744,"(0.1, 4, 2500, 0)",0.28082040975924594,41.54380786700085
9,0.4357516285607355,"(0.1, 4, 2500, 1)",0.15001270464773447,43.02866141399909
10,0.5396553767544572,"(0.1, 4, 3000, 0)",0.27932640939908643,49.29503330499983
11,0.43226745698960806,"(0.1, 4, 3000, 1)",0.15474492957669334,50.93260065599998
12,0.4724359330600179,"(0.1, 5, 500, 0)",0.25466176860088496,8.274432280999463
13,0.3892433219466461,"(0.1, 5, 500, 1)",0.14404456814537628,8.685081886000717
14,0.5229483137458757,"(0.1, 5, 1000, 0)",0.28339658607692947,16.464678022000044
15,0.3853019806621728,"(0.1, 5, 1000, 1)",0.13070119307646624,16.7717920770001
16,0.568843875904417,"(0.1, 5, 1500, 0)",0.29516708510539147,24.649048058000062
17,0.37805064614550965,"(0.1, 5, 1500, 1)",0.13687186192652975,25.957549621000908
18,0.5506198972532967,"(0.1, 5, 2000, 0)",0.2768975046513348,32.635593140999845
19,0.38506867432848435,"(0.1, 5, 2000, 1)",0.14799432775030003,34.088142013999914
20,0.5592289126353467,"(0.1, 5, 2500, 0)",0.27888509124587757,40.658189191000474
21,0.40814547895646613,"(0.1, 5, 2500, 1)",0.14462044429688528,43.1275144669994
22,0.5441931245542936,"(0.1, 5, 3000, 0)",0.28427007980728375,49.53884462300084
23,0.391640183533492,"(0.1, 5, 3000, 1)",0.13607260066073432,51.78009829099983
24,0.48103035495042556,"(0.1, 6, 500, 0)",0.2494811715418614,8.284596014999806
25,0.43057585972401685,"(0.1, 6, 500, 1)",0.20015104128319383,8.925157269999545
26,0.5514798121332973,"(0.1, 6, 1000, 0)",0.2852719705452905,16.418185550999624
27,0.4077943938100065,"(0.1, 6, 1000, 1)",0.17043399091813274,17.217385912000736
28,0.5487583719342444,"(0.1, 6, 1500, 0)",0.28095555292956614,24.777070918000845
29,0.40041942419591503,"(0.1, 6, 1500, 1)",0.17730081130567923,26.267109157000505
30,0.5952724598954978,"(0.1, 6, 2000, 0)",0.30664051891497424,33.06746918199951
31,0.4097630019412265,"(0.1, 6, 2000, 1)",0.15881583627512433,34.62341216300092
32,0.5835308848900457,"(0.1, 6, 2500, 0)",0.295141825293906,40.849829511999815
33,0.38689368224420384,"(0.1, 6, 2500, 1)",0.15777400153403368,41.671611778999704
34,0.5761949915870103,"(0.1, 6, 3000, 0)",0.30820369872956305,46.94575258199984
35,0.4007946338300405,"(0.1, 6, 3000, 1)",0.15892748525607797,49.44289814999911
36,0.5642444020918334,"(0.1, 7, 500, 0)",0.28558779307479676,7.81187123699965
37,0.38748423742156163,"(0.1, 7, 500, 1)",0.15639320733392004,8.325072576000366
38,0.5286569779061815,"(0.1, 7, 1000, 0)",0.3186627706050263,15.727913647999685
39,0.4231405386754476,"(0.1, 7, 1000, 1)",0.18702632073820188,16.311953308000284
40,0.576759506686795,"(0.1, 7, 1500, 0)",0.32145801016544934,23.584101093999834
41,0.3961768324878983,"(0.1, 7, 1500, 1)",0.1793627135106845,24.539229065999734
42,0.553089840704791,"(0.1, 7, 2000, 0)",0.30752021579093536,31.259389154999553
43,0.42697381577297033,"(0.1, 7, 2000, 1)",0.1953088881265681,32.333438524000485
44,0.6431613828130194,"(0.1, 7, 2500, 0)",0.3558491526418988,38.933931627999755
45,0.3818864482505463,"(0.1, 7, 2500, 1)",0.1676969997173768,41.590621814999395
46,0.6550969753519189,"(0.1, 7, 3000, 0)",0.359540791802727,47.22209720199953
47,0.38852531825865355,"(0.1, 7, 3000, 1)",0.14784517633575947,48.69456770500028
48,0.4027743586906225,"(0.1, 8, 500, 0)",0.23077654063421707,7.856996267999875
49,0.3437012515292617,"(0.1, 8, 500, 1)",0.15438232513397548,8.512324016000093
50,0.49263310630379153,"(0.1, 8, 1000, 0)",0.26328952458432364,15.534622112000761
51,0.40599166386577173,"(0.1, 8, 1000, 1)",0.18202961272803544,16.70879881899964
52,0.6047923213797477,"(0.1, 8, 1500, 0)",0.3835931332281749,23.6986801489993
53,0.364714375879838,"(0.1, 8, 1500, 1)",0.13784801194339039,25.01503972999899
54,0.6118767174036351,"(0.1, 8, 2000, 0)",0.3387893593226568,31.744374846000028
55,0.3725514287227683,"(0.1, 8, 2000, 1)",0.17682631629339085,33.45613315099945
56,0.7083973438207438,"(0.1, 8, 2500, 0)",0.41311079130439093,39.329152033000355
57,0.4114420277311682,"(0.1, 8, 2500, 1)",0.19563848260656222,41.604443765999804
58,0.6554813417416331,"(0.1, 8, 3000, 0)",0.3811479905691906,47.070005905000016
59,0.38032301868839913,"(0.1, 8, 3000, 1)",0.2000706211684598,48.815612919998784
60,0.5929634831213962,"(0.1, 9, 500, 0)",0.3445268493230489,7.72914956600016
61,0.30866986737429614,"(0.1, 9, 500, 1)",0.07073023782149308,8.270974392000426
62,0.5118899771542558,"(0.1, 9, 1000, 0)",0.28285558906480834,15.738642664000508
63,0.3985329484475653,"(0.1, 9, 1000, 1)",0.18939283933316528,16.97397808400001
64,0.599066016513538,"(0.1, 9, 1500, 0)",0.3403699624819067,23.483957838002425
65,0.3565331357413213,"(0.1, 9, 1500, 1)",0.15378520130433407,24.244429597999442
66,0.6583789954461299,"(0.1, 9, 2000, 0)",0.3802336933072025,31.342397627000537
67,0.3506581708537994,"(0.1, 9, 2000, 1)",0.1356617392553626,33.17904969000119
68,0.6465084493730722,"(0.1, 9, 2500, 0)",0.37853377148351564,39.1341472480035
69,0.36102173853663055,"(0.1, 9, 2500, 1)",0.12385761996776026,40.90636795500086
70,0.6625442234651269,"(0.1, 9, 3000, 0)",0.3915678467232314,47.44401277400175
71,0.336640084222544,"(0.1, 9, 3000, 1)",0.13138960837514657,48.76757356999951
72,0.525935310395513,"(0.1, 10, 500, 0)",0.31697268028012654,8.026927204999993
73,0.36910428382618427,"(0.1, 10, 500, 1)",0.1598868345882882,8.331744916000389
74,0.5057638526014281,"(0.1, 10, 1000, 0)",0.2935546987445571,15.788914237997233
75,0.3800013438838006,"(0.1, 10, 1000, 1)",0.18294542153081073,16.648125855000217
76,0.5630896769628706,"(0.1, 10, 1500, 0)",0.3742867380847083,23.13674827599789
77,0.32648980637552716,"(0.1, 10, 1500, 1)",0.11338135251411417,24.892090461001317
78,0.7257663563580354,"(0.1, 10, 2000, 0)",0.4240436781268729,31.458203453998976
79,0.3979170791945586,"(0.1, 10, 2000, 1)",0.1465201987612103,33.59196158600116
80,0.6915819361794249,"(0.1, 10, 2500, 0)",0.42548800685027743,39.5502033519997
81,0.42777470262137546,"(0.1, 10, 2500, 1)",0.19350164597103578,41.365721207001116
82,0.6633532311670549,"(0.1, 10, 3000, 0)",0.4006170855570968,46.966436727000655
83,0.4017401112408214,"(0.1, 10, 3000, 1)",0.17909114608218574,48.761195071001566
84,0.46261185494980656,"(0.1, 11, 500, 0)",0.2906430399617406,8.077887919999739
85,0.33850371160465714,"(0.1, 11, 500, 1)",0.16449015108306314,8.36641240499921
86,0.5767943768932261,"(0.1, 11, 1000, 0)",0.4044016487097258,15.726832712000942
87,0.3411054955855685,"(0.1, 11, 1000, 1)",0.1616378694846971,16.258891254000446
88,0.6787540183012326,"(0.1, 11, 1500, 0)",0.42107286412793665,23.173688122000385
89,0.3657700404964275,"(0.1, 11, 1500, 1)",0.19631162127693244,24.96279062099984
90,0.6364390037228455,"(0.1, 11, 2000, 0)",0.3954937631549285,31.233564196999396
91,0.37451841115840584,"(0.1, 11, 2000, 1)",0.16356047547082575,33.18244578999929
92,0.661647585367498,"(0.1, 11, 2500, 0)",0.4156075264644411,39.03671373999987
93,0.4499466772191371,"(0.1, 11, 2500, 1)",0.17962155182379205,40.72442411999964
94,0.7361873941379606,"(0.1, 11, 3000, 0)",0.467291895959722,46.96864657400238
95,0.3761035104577585,"(0.1, 11, 3000, 1)",0.14405395263090506,48.84359556400068
96,0.5698920783991958,"(0.1, 12, 500, 0)",0.37085154897902195,7.82619130400235
97,0.39478561021874564,"(0.1, 12, 500, 1)",0.2492566993183922,8.33493103100136
98,0.6700204723721489,"(0.1, 12, 1000, 0)",0.4051893876747856,15.438122607001787
99,0.430044961036669,"(0.1, 12, 1000, 1)",0.20862993840923913,16.819525378001345
100,0.6235281019913124,"(0.1, 12, 1500, 0)",0.3965642194447057,23.601908330999322
101,0.34933013294933335,"(0.1, 12, 1500, 1)",0.16918709401873752,24.95104780299971
102,0.679143104763695,"(0.1, 12, 2000, 0)",0.4319109960694141,31.503055600000152
103,0.39071570902680863,"(0.1, 12, 2000, 1)",0.21402381659253888,32.84179966299962
104,0.6710526637632004,"(0.1, 12, 2500, 0)",0.46568922724052514,39.45506433199989
105,0.3549082432367832,"(0.1, 12, 2500, 1)",0.166197918164812,40.26667874600116
106,0.6851439705557988,"(0.1, 12, 3000, 0)",0.4274027201749498,46.488941614001305
107,0.39271314458681106,"(0.1, 12, 3000, 1)",0.1492414626536166,48.723236172000725
108,0.5066597825632655,"(0.1, 13, 500, 0)",0.25969315637645923,7.932844030000524
109,0.38653474455789716,"(0.1, 13, 500, 1)",0.16678126121998413,8.295219285002531
110,0.6188380933061077,"(0.1, 13, 1000, 0)",0.3876420813468488,15.771391919000962
111,0.4019629142847768,"(0.1, 13, 1000, 1)",0.18457574885938605,16.799210107000363
112,0.6769533035827242,"(0.1, 13, 1500, 0)",0.4728120432713688,23.41494444900036
113,0.3177823736300009,"(0.1, 13, 1500, 1)",0.18148133587235488,24.78671655800008
114,0.6710560020217433,"(0.1, 13, 2000, 0)",0.43409133614436085,31.904536095998992
115,0.3280702102079499,"(0.1, 13, 2000, 1)",0.13361094980632304,32.53338839800017
116,0.6994275531414973,"(0.1, 13, 2500, 0)",0.44057114735339425,39.21287971000129
117,0.37522630323009876,"(0.1, 13, 2500, 1)",0.17183650120848176,41.00252378500045
118,0.6966356731287788,"(0.1, 13, 3000, 0)",0.451771677216983,47.327709004997814
119,0.38932181678264033,"(0.1, 13, 3000, 1)",0.19815942849863533,49.194998286001464
120,0.5474814111264609,"(0.1, 14, 500, 0)",0.3203487279277083,7.7804429800016806
121,0.3738621272242436,"(0.1, 14, 500, 1)",0.18411518366942262,8.198399548001362
122,0.5196731896441537,"(0.1, 14, 1000, 0)",0.3172178160976518,15.56370929700006
123,0.37036782219549147,"(0.1, 14, 1000, 1)",0.1859100270812315,16.412238147999233
124,0.657521491773908,"(0.1, 14, 1500, 0)",0.46200683455582753,23.29271572000107
125,0.3498643228115179,"(0.1, 14, 1500, 1)",0.1522382232281398,24.741757422000774
126,0.6825975831191596,"(0.1, 14, 2000, 0)",0.4385354285482217,31.317881717001
127,0.3761576846453078,"(0.1, 14, 2000, 1)",0.20775087569898995,33.54059371400035
128,0.6297953294354426,"(0.1, 14, 2500, 0)",0.4167131126527083,39.873191407001286
129,0.3442472042199892,"(0.1, 14, 2500, 1)",0.17148699930879324,41.667461330998776
130,0.6381777080232145,"(0.1, 14, 3000, 0)",0.4388637121206676,47.209810256999845
131,0.41064092104877326,"(0.1, 14, 3000, 1)",0.21564686689189105,49.63632319299904
132,0.48099291028425845,"(0.1, 15, 500, 0)",0.3072877143519572,7.9622640499992485
133,0.3414039014695682,"(0.1, 15, 500, 1)",0.18454030786917547,8.449691934997645
134,0.5934146197827431,"(0.1, 15, 1000, 0)",0.356127227178021,15.874496655001167
135,0.3107571001466964,"(0.1, 15, 1000, 1)",0.14630705642417424,16.60740662600074
136,0.6905901091851356,"(0.1, 15, 1500, 0)",0.44453118001679653,23.379049232998113
137,0.3667068260589412,"(0.1, 15, 1500, 1)",0.1630448015932388,24.160017289999814
138,0.6370013743974533,"(0.1, 15, 2000, 0)",0.40410128827659,31.099685575998592
139,0.38047697031229594,"(0.1, 15, 2000, 1)",0.19992469431940646,33.013850970999556
140,0.7880998104349253,"(0.1, 15, 2500, 0)",0.5513570751410537,39.96776267500172
141,0.3793605357650922,"(0.1, 15, 2500, 1)",0.20897319283939486,41.44183100100054
142,0.6897176917332696,"(0.1, 15, 3000, 0)",0.47270482959691384,47.14389317499899
143,0.4019216631120008,"(0.1, 15, 3000, 1)",0.18152915139061404,49.94882119700014
144,0.5673572242340373,"(0.1, 16, 500, 0)",0.3374716507413877,7.976747806998901
145,0.3135883299748619,"(0.1, 16, 500, 1)",0.1726844812614689,8.616666040999917
146,0.5822596767679171,"(0.1, 16, 1000, 0)",0.3601096977991471,15.773434793000888
147,0.41931673504066946,"(0.1, 16, 1000, 1)",0.21141726775788247,16.676684370001567
148,0.6116221159724815,"(0.1, 16, 1500, 0)",0.4383927126152328,25.269987859999674
149,0.3896461251756919,"(0.1, 16, 1500, 1)",0.203648754422073,24.77749937399949
150,0.6090222264165752,"(0.1, 16, 2000, 0)",0.41610564299381825,31.154569679000815
151,0.3945523008394361,"(0.1, 16, 2000, 1)",0.20162584101783318,33.03766814000028
152,0.5957363850232724,"(0.1, 16, 2500, 0)",0.3892605518857331,39.880498324000655
153,0.313492146656524,"(0.1, 16, 2500, 1)",0.14296232720518048,39.7120071570007
154,0.7269005984470105,"(0.1, 16, 3000, 0)",0.47827223955546466,47.94540645500183
155,0.2623579501287273,"(0.1, 16, 3000, 1)",0.1013138964168776,51.87435938600083
156,0.5276289421187738,"(0.1, 17, 500, 0)",0.3519782401330086,8.285682036997969
157,0.38685419681788413,"(0.1, 17, 500, 1)",0.2215234510055464,8.711338672997954
158,0.5801954181998724,"(0.1, 17, 1000, 0)",0.3800686941654706,16.343163081000966
159,0.43896942461967425,"(0.1, 17, 1000, 1)",0.2322718064423273,17.452044116000252
160,0.5539705409714182,"(0.1, 17, 1500, 0)",0.3681510637778025,24.473730382000213
161,0.3721964152963201,"(0.1, 17, 1500, 1)",0.15774051586784985,26.21286934999989
162,0.572271519910471,"(0.1, 17, 2000, 0)",0.33944135179262747,32.72500828600005
163,0.34917768236285396,"(0.1, 17, 2000, 1)",0.1828130848685848,34.80652183800157
164,0.674890798934873,"(0.1, 17, 2500, 0)",0.4595819373096307,40.669938564000404
165,0.3219853817975714,"(0.1, 17, 2500, 1)",0.136758511397267,43.32499542700043
166,0.7577906604041134,"(0.1, 17, 3000, 0)",0.5220721120435787,49.298402284000076
167,0.3778449654602812,"(0.1, 17, 3000, 1)",0.18669774237733933,51.39455198700125
168,0.4364986397832228,"(0.1, 18, 500, 0)",0.27526411280494834,8.363520162998611
169,0.30081914996819387,"(0.1, 18, 500, 1)",0.13221752660479574,8.635034399000688
