,aucs,params,time
0,1.8192697461726148,"(1, 1, 0.0, 1000)",3.8388898562989207
1,3.8787713923463154,"(1, 1, 0.0, 1500)",5.787496164000186
2,3.919284674938149,"(1, 1, 0.0, 2000)",7.698065886001859
3,4.973862678005542,"(1, 1, 0.0, 2500)",9.5746650606452
4,6.2353348103851935,"(1, 1, 0.0, 3000)",11.376843089301838
5,0.7857371897929464,"(1, 1, 0.33, 1000)",4.24400939000334
6,0.8811551722212235,"(1, 1, 0.33, 1500)",6.344616372500604
7,2.637109771736467,"(1, 1, 0.33, 2000)",8.344868648452394
8,2.9442172524393793,"(1, 1, 0.33, 2500)",10.42355544250022
9,3.3358830659801892,"(1, 1, 0.33, 3000)",12.459771826799258
10,0.27761655438485533,"(1, 1, 0.66, 1000)",4.158849182503763
11,0.40781263572248516,"(1, 1, 0.66, 1500)",6.212494367996988
12,1.5537869688869612,"(1, 1, 0.66, 2000)",8.260519833653234
13,2.4169937535608623,"(1, 1, 0.66, 2500)",10.39658674534876
14,2.7812108769960453,"(1, 1, 0.66, 3000)",12.50459491289512
15,1.0366840797823142,"(1, 1, 0.99, 1000)",4.122526642351295
16,0.3686908514359021,"(1, 1, 0.99, 1500)",6.25051683519996
17,1.4671805737371164,"(1, 1, 0.99, 2000)",8.191438673296943
18,2.155134793439443,"(1, 1, 0.99, 2500)",10.277761992752492
19,2.1871003466320094,"(1, 1, 0.99, 3000)",12.356117957952666
20,2.599634553476263,"(1, 2, 0.0, 1000)",1.8443231513985665
21,4.231910200672731,"(1, 2, 0.0, 1500)",2.750845368549927
22,3.6396929917592034,"(1, 2, 0.0, 2000)",3.5999179732520132
23,4.802870405745283,"(1, 2, 0.0, 2500)",4.461743788652529
24,4.50109838686581,"(1, 2, 0.0, 3000)",5.3948092433493
25,1.215061876557284,"(1, 2, 0.33, 1000)",1.0943973203524364
26,1.3093298930767656,"(1, 2, 0.33, 1500)",1.6463503741484597
27,1.5203948394648874,"(1, 2, 0.33, 2000)",2.17164668069745
