,aucs,params,Standard deviation,time
0,0.6863275370878332,1,0.48529545494058474,229.77635846599992
1,0.683590467677397,2,0.5339865060200926,58.31975938000005
2,0.5820113016577327,3,0.5583120133902922,26.085841895000385
3,0.6112491304734174,4,0.6100515680663192,14.842699103999848
4,0.5812472980162677,5,0.5913593206188257,10.008255038999778
5,0.5272216146132525,6,0.6327660497514745,6.770941847000358
6,0.4332420492172241,7,0.5606346242714271,5.127288950000093
7,0.5577454230364631,8,0.5487001119336001,4.427858440000136
8,0.6075199877514559,9,0.5659582112274756,3.7990359829998397
9,0.6202506142504074,10,0.4814761512103269,3.107467310000402
