,aucs,params,time
0,0.7514756701037506,"(1, 0.0, 0)",88.31807366578714
1,1.5204724281368887,"(1, 0.0, 1)",88.6244274062765
2,10.53307438650552,"(1, 0.5, 0)",85.80968754408732
3,6.863296416752479,"(1, 0.5, 1)",85.32251724730389
4,1.6492050008738746,"(2, 0.0, 0)",20.273683666499494
5,1.8420522596906213,"(2, 0.0, 1)",20.72516060002033
6,6.118604884778753,"(2, 0.5, 0)",20.31262520795235
7,4.137790181268664,"(2, 0.5, 1)",20.69548587879183
8,1.836761122153086,"(3, 0.0, 0)",8.877612378109575
9,1.9219271074323094,"(3, 0.0, 1)",9.08145728018502
10,5.126100406576605,"(3, 0.5, 0)",8.902528673336917
11,3.516350109436933,"(3, 0.5, 1)",8.97572065723432
12,2.35662699341774,"(4, 0.0, 0)",4.8689487071681015
13,2.030725636377054,"(4, 0.0, 1)",4.973335717248972
14,4.664293441176414,"(4, 0.5, 0)",4.994918348561043
15,3.448947387583116,"(4, 0.5, 1)",5.050880768365857
16,2.4041872632854124,"(5, 0.0, 0)",3.191828849756064
17,2.033674201807555,"(5, 0.0, 1)",3.23101427695417
18,4.154910012904335,"(5, 0.5, 0)",3.1781704099263948
19,3.3415893001153187,"(5, 0.5, 1)",3.2403621130620195
20,2.270611488380853,"(6, 0.0, 0)",2.1675511831811036
21,2.17389998996959,"(6, 0.0, 1)",2.231064003944425
22,3.939014862916049,"(6, 0.5, 0)",2.156615994490835
23,3.127986715646351,"(6, 0.5, 1)",2.2095070742233247
24,2.6390613292946536,"(7, 0.0, 0)",1.604572368834738
25,2.5472479378475863,"(7, 0.0, 1)",1.6315361309887066
26,4.25131634841947,"(7, 0.5, 0)",1.5964470344694064
27,3.4576168112895065,"(7, 0.5, 1)",1.6294548608831292
28,2.5311688139158135,"(8, 0.0, 0)",1.35708476915363
29,2.304335582541192,"(8, 0.0, 1)",1.3698771771272504
30,4.027053490807028,"(8, 0.5, 0)",1.3505356127662935
31,3.3256349169156127,"(8, 0.5, 1)",1.388854728743354
32,2.8077928483486176,"(9, 0.0, 0)",1.1029795686323496
33,2.4689459707807093,"(9, 0.0, 1)",1.1541165148086066
34,3.3777406911639605,"(9, 0.5, 0)",1.1217417297450538
35,2.900113478828879,"(9, 0.5, 1)",1.1410832941057834
36,2.2527889434905615,"(10, 0.0, 0)",0.9166391259224156
37,2.1126834275967936,"(10, 0.0, 1)",0.9769434383420048
38,3.504097617812017,"(10, 0.5, 0)",0.9509747747270012
39,2.8733886939637805,"(10, 0.5, 1)",0.9827321628863501
