,aucs,params,time
0,4.51349418487619,"(1, 0.0)",64.62174611492082
1,0.310727171317729,"(1, 0.5)",61.518466831883416
2,4.019907632470131,"(2, 0.0)",14.593354545999318
3,0.4373998935115249,"(2, 0.5)",15.486203606938943
4,3.1301545338595615,"(3, 0.0)",7.273753636749461
5,0.48931416932164745,"(3, 0.5)",7.005869374843314
6,3.160459491610527,"(4, 0.0)",3.9580279181245714
7,0.5192862909232431,"(4, 0.5)",3.873793958919123
8,2.682458445342148,"(5, 0.0)",2.5174685220699757
9,0.6464732001809513,"(5, 0.5)",2.475017142947763
10,2.575782684368246,"(6, 0.0)",1.6598714862484485
11,0.6750148955075179,"(6, 0.5)",1.6341489141341299
12,2.238498684281812,"(7, 0.0)",1.3131678295321763
13,0.6866035318988211,"(7, 0.5)",1.3237607167102396
14,2.2220595550887725,"(8, 0.0)",0.9089264932554215
15,0.8316168220385033,"(8, 0.5)",0.900122026912868
16,2.0060836081119144,"(9, 0.0)",0.9620869171340019
17,0.7082870675798725,"(9, 0.5)",0.9737993075978011
18,1.8479311502374274,"(10, 0.0)",0.8311823576223105
19,0.8015151310273829,"(10, 0.5)",0.8194954770151526
