,aucs,params,time
0,2.1131107602487593,"(0.1, 4, 500, 0)",5.034445110999968
1,2.276731019028846,"(0.1, 4, 500, 1)",5.275874718999603
2,2.3168831948410062,"(0.1, 4, 1000, 0)",9.667352289000064
3,2.0964464185430725,"(0.1, 4, 1000, 1)",10.320432669001093
4,2.3631263956865847,"(0.1, 4, 1500, 0)",14.904782154000259
5,2.0143906442119794,"(0.1, 4, 1500, 1)",15.602188215000297
6,2.2299546939046944,"(0.1, 4, 2000, 0)",18.95022606700013
7,2.1490053804262597,"(0.1, 4, 2000, 1)",20.078578901999663
8,2.463121689987533,"(0.1, 4, 2500, 0)",23.33974815600004
9,2.12446805852301,"(0.1, 4, 2500, 1)",25.124132795999685
10,2.40773930930916,"(0.1, 4, 3000, 0)",29.123465878999923
11,2.2575463631135575,"(0.1, 4, 3000, 1)",31.476844487999642
12,2.232080888616688,"(0.1, 5, 500, 0)",5.036421619999601
13,2.226400939418989,"(0.1, 5, 500, 1)",5.345640897000521
14,2.3233280284439815,"(0.1, 5, 1000, 0)",9.758491473000959
15,1.9715862936833326,"(0.1, 5, 1000, 1)",10.515540985000825
16,2.3439376357285417,"(0.1, 5, 1500, 0)",14.655208514000151
17,2.1090161069789355,"(0.1, 5, 1500, 1)",15.936860088000685
18,2.676465199712445,"(0.1, 5, 2000, 0)",19.355861414000174
19,2.172350502978353,"(0.1, 5, 2000, 1)",21.03983510900025
20,2.687684543562286,"(0.1, 5, 2500, 0)",24.75802945599935
21,1.9745951723964774,"(0.1, 5, 2500, 1)",26.191995935000705
22,2.4865565066390176,"(0.1, 5, 3000, 0)",29.229289478999362
23,2.130637232477174,"(0.1, 5, 3000, 1)",31.13864390300023
24,2.668352216832778,"(0.1, 6, 500, 0)",4.983442280000872
25,1.6501339745872161,"(0.1, 6, 500, 1)",5.427637331000824
26,2.668570613817257,"(0.1, 6, 1000, 0)",9.649856924000233
27,1.9062488408211398,"(0.1, 6, 1000, 1)",9.871129816999655
28,2.550644647636834,"(0.1, 6, 1500, 0)",14.451216937999561
29,2.02122139860602,"(0.1, 6, 1500, 1)",15.71132229299974
30,2.704514339171788,"(0.1, 6, 2000, 0)",19.001194281000608
31,1.9373385290450909,"(0.1, 6, 2000, 1)",19.872399815000335
32,2.6005082808434965,"(0.1, 6, 2500, 0)",23.128267858000072
33,1.9272915996172848,"(0.1, 6, 2500, 1)",24.999888706000092
34,2.7686559325193656,"(0.1, 6, 3000, 0)",27.990810664000037
35,2.0856389891137095,"(0.1, 6, 3000, 1)",30.232885411999632
36,2.303368301645798,"(0.1, 7, 500, 0)",4.608986515000197
37,1.8501971176003709,"(0.1, 7, 500, 1)",5.037745859999177
38,2.6740754482938964,"(0.1, 7, 1000, 0)",9.285702488999505
39,1.8161354116657202,"(0.1, 7, 1000, 1)",9.953850151999632
40,2.564127360328156,"(0.1, 7, 1500, 0)",13.893756542000574
41,1.8428507086108712,"(0.1, 7, 1500, 1)",14.93322451899985
42,2.72156008258462,"(0.1, 7, 2000, 0)",18.45915198800003
43,1.920904223182622,"(0.1, 7, 2000, 1)",20.007777940000324
44,2.86843532485997,"(0.1, 7, 2500, 0)",23.03715676999991
45,1.8499898373204118,"(0.1, 7, 2500, 1)",24.949996035999902
46,2.8904870187973275,"(0.1, 7, 3000, 0)",27.52730402499992
47,2.0582188367405356,"(0.1, 7, 3000, 1)",29.42365281800039
48,2.4239402605768507,"(0.1, 8, 500, 0)",4.737298589999227
49,1.5777972882284836,"(0.1, 8, 500, 1)",5.0092607229998976
