,aucs,params,time
0,1.4191075446412844,"(0.1, 4, 500)",4.647438757121563
1,1.6849053566946703,"(0.1, 4, 1000)",9.191002689301968
2,1.4900969729265745,"(0.1, 4, 1500)",13.718069322407246
3,1.6981581797275473,"(0.1, 4, 2000)",18.22665383061394
4,1.6668931331156807,"(0.1, 4, 2500)",22.487096954137087
5,1.7206028766491834,"(0.1, 4, 3000)",26.94325008895248
6,1.2520794450360184,"(0.1, 5, 500)",4.503468953538686
7,1.3444162018158856,"(0.1, 5, 1000)",8.714936539065093
8,1.641882248222828,"(0.1, 5, 1500)",13.110071505885571
9,1.7351223437225118,"(0.1, 5, 2000)",17.643835463095456
10,1.5034989634419187,"(0.1, 5, 2500)",22.321447076741606
11,1.6854299783706663,"(0.1, 5, 3000)",26.841192768421024
12,1.5238298638340306,"(0.1, 6, 500)",4.3462375327944756
13,1.6278244223664788,"(0.1, 6, 1000)",8.615791947115213
14,1.7987278803306466,"(0.1, 6, 1500)",13.080702760256827
15,1.6637264870545445,"(0.1, 6, 2000)",17.71771157393232
16,1.843959375952973,"(0.1, 6, 2500)",22.34171131486073
17,1.5026396919699276,"(0.1, 6, 3000)",26.488292994443327
18,1.2017203930107985,"(0.1, 7, 500)",4.461536454968154
19,1.2029199428418105,"(0.1, 7, 1000)",8.938052964396775
20,1.3680366997333133,"(0.1, 7, 1500)",13.55506447982043
21,1.4694864370367107,"(0.1, 7, 2000)",17.64141354430467
22,1.6269860218991252,"(0.1, 7, 2500)",22.220126232597977
23,1.5101966342505286,"(0.1, 7, 3000)",25.842693354934454
24,1.2644397531362142,"(0.1, 8, 500)",4.445879115257412
25,1.243822164570584,"(0.1, 8, 1000)",8.932177210226655
26,1.4627809252809074,"(0.1, 8, 1500)",12.749740857630968
27,1.8052751238731775,"(0.1, 8, 2000)",17.414776995312423
28,1.4905465047149096,"(0.1, 8, 2500)",21.816026216372848
29,1.6300387634073985,"(0.1, 8, 3000)",26.254064007662237
30,1.1815154245671105,"(0.1, 9, 500)",4.515971310436726
31,1.465944480194765,"(0.1, 9, 1000)",8.733694944996387
32,1.654886750526288,"(0.1, 9, 1500)",13.24339396925643
33,1.5640139339601293,"(0.1, 9, 2000)",17.702916845213622
34,1.9223534597193495,"(0.1, 9, 2500)",21.97288883291185
35,1.7697669087963948,"(0.1, 9, 3000)",26.953620527405292
36,1.1763826223857263,"(0.1, 10, 500)",4.610834065359086
37,1.4254572765792117,"(0.1, 10, 1000)",9.105359917506576
38,1.6151782748453758,"(0.1, 10, 1500)",13.578031179960817
39,1.2740324186928131,"(0.1, 10, 2000)",17.863151136320084
40,1.7666202711708403,"(0.1, 10, 2500)",21.999294199980795
41,1.6173207379439298,"(0.1, 10, 3000)",27.370853028725833
42,0.9881611785467932,"(0.1, 11, 500)",4.334674635436386
43,1.2031353934722788,"(0.1, 11, 1000)",8.838610792532563
44,1.2184246148256694,"(0.1, 11, 1500)",13.451741590164602
45,1.3589398264884949,"(0.1, 11, 2000)",18.1332138562575
46,1.724227784574032,"(0.1, 11, 2500)",22.041377613786608
47,1.6792296081781388,"(0.1, 11, 3000)",26.42721364274621
48,1.296143262614222,"(0.1, 12, 500)",4.580160451121628
49,1.234381567905931,"(0.1, 12, 1000)",8.7639653631486
50,1.5391218922594014,"(0.1, 12, 1500)",13.396498572081327
51,1.3824060209533748,"(0.1, 12, 2000)",17.26629403512925
52,1.7350900182829183,"(0.1, 12, 2500)",21.2106515285559
53,1.9827767820919262,"(0.1, 12, 3000)",25.862680011428893
54,1.1614099917166374,"(0.1, 13, 500)",4.324146113358438
55,1.6886979647419034,"(0.1, 13, 1000)",8.522920816205442
56,1.4521143554764635,"(0.1, 13, 1500)",13.054574973415583
57,1.8003780696321936,"(0.1, 13, 2000)",17.183423946611583
58,1.5789432123303415,"(0.1, 13, 2500)",21.540295934304595
59,2.023374277002671,"(0.1, 13, 3000)",25.761855906341225
60,1.4139087992117687,"(0.1, 14, 500)",4.294901746790856
61,1.3404302145628366,"(0.1, 14, 1000)",8.319991134572774
62,1.2438043406781027,"(0.1, 14, 1500)",12.610313063953072
63,1.6592264145612716,"(0.1, 14, 2000)",17.11717060348019
64,1.6486378721454567,"(0.1, 14, 2500)",21.516337676905096
65,1.5003891645985492,"(0.1, 14, 3000)",25.78990992438048
66,1.4358268227647333,"(0.1, 15, 500)",4.296398123726249
67,1.060790219201761,"(0.1, 15, 1000)",8.700045320671052
68,1.5916378402534652,"(0.1, 15, 1500)",12.707697662524879
69,1.358089526523562,"(0.1, 15, 2000)",17.008212599437684
70,1.5900730019983123,"(0.1, 15, 2500)",21.16518079256639
71,1.5730550156796679,"(0.1, 15, 3000)",25.832665111869574
72,1.1239464626154478,"(0.1, 16, 500)",4.291174018755555
73,1.1712536675526815,"(0.1, 16, 1000)",8.63832329493016
74,1.367673053022693,"(0.1, 16, 1500)",12.720167488791049
75,1.6647703348713763,"(0.1, 16, 2000)",17.38799245003611
76,1.6685406558653888,"(0.1, 16, 2500)",21.38072815304622
77,1.6586215198916547,"(0.1, 16, 3000)",25.458961232099682
78,1.067669135025319,"(0.1, 17, 500)",4.302478233817965
79,1.2733992864103878,"(0.1, 17, 1000)",8.541292349342257
80,1.276699469107039,"(0.1, 17, 1500)",12.808285332284868
81,1.5008237960584023,"(0.1, 17, 2000)",16.837355005554855
82,1.5462678592871217,"(0.1, 17, 2500)",20.812676859553903
83,1.6499650184722507,"(0.1, 17, 3000)",24.749031526967883
84,1.0956094065133264,"(0.1, 18, 500)",4.212021864950657
85,1.2193743932773087,"(0.1, 18, 1000)",8.40912929456681
86,1.316324793415911,"(0.1, 18, 1500)",12.456688253208995
87,1.280777954792275,"(0.1, 18, 2000)",16.540936733596027
88,1.5203478119829121,"(0.1, 18, 2500)",20.9084915202111
89,1.518359775841236,"(0.1, 18, 3000)",25.860358559526503
90,0.9175857108524617,"(0.1, 19, 500)",4.482003458309919
91,1.2044542245128573,"(0.1, 19, 1000)",8.82685022894293
92,1.382079609045211,"(0.1, 19, 1500)",12.952419059816748
93,1.4420964340076727,"(0.1, 19, 2000)",17.554432372562587
94,1.5856383235139007,"(0.1, 19, 2500)",21.48442719038576
95,1.7794208307476604,"(0.1, 19, 3000)",25.662525144405663
96,1.2539367855471724,"(0.1, 20, 500)",4.323138768784702
97,1.3058665490325758,"(0.1, 20, 1000)",8.525348267983645
98,1.3618405546335615,"(0.1, 20, 1500)",13.087606249377131
99,1.3455334557329908,"(0.1, 20, 2000)",17.80598059250042
100,1.6339436306672939,"(0.1, 20, 2500)",21.56490122526884
101,1.7001983793342814,"(0.1, 20, 3000)",26.182002887595445
102,1.1230594381690024,"(0.1, 21, 500)",4.342451826669276
103,1.398769378968898,"(0.1, 21, 1000)",8.652688838541508
104,1.0922844674657373,"(0.1, 21, 1500)",12.737530012149364
105,1.2969131419763846,"(0.1, 21, 2000)",17.27396960183978
106,1.3515309971921585,"(0.1, 21, 2500)",21.07193518988788
107,1.7596276603200858,"(0.1, 21, 3000)",25.377298266626894
108,0.962892304711482,"(0.1, 22, 500)",4.256562335882336
109,1.3457647501984065,"(0.1, 22, 1000)",8.371630048844963
110,1.403839225453489,"(0.1, 22, 1500)",12.480052626691759
111,1.2194361834841616,"(0.1, 22, 2000)",16.897950522601604
112,1.3784205948605257,"(0.1, 22, 2500)",21.169221790507436
113,1.6793160463957224,"(0.1, 22, 3000)",26.00170447770506
114,1.0300279188243782,"(0.1, 23, 500)",4.302221619524062
115,1.1505604462588535,"(0.1, 23, 1000)",8.611640366725624
116,1.252962249429787,"(0.1, 23, 1500)",12.815371755044907
117,1.3895246388281093,"(0.1, 23, 2000)",17.05601860722527
118,1.6334958099267063,"(0.1, 23, 2500)",21.209807391744107
119,1.6367000262526905,"(0.1, 23, 3000)",25.961064440663904
120,1.047981196510441,"(0.1, 24, 500)",4.245221731252968
121,1.033338791394935,"(0.1, 24, 1000)",8.398173451889306
122,1.4895159102538054,"(0.1, 24, 1500)",12.865232459269464
123,1.4789418515913626,"(0.1, 24, 2000)",17.253784826491028
124,1.4151991829276085,"(0.1, 24, 2500)",21.61191553948447
125,1.4364638357478028,"(0.1, 24, 3000)",25.946644441224635
126,1.6010492547031712,"(0.2, 4, 500)",4.464650262147188
127,1.7728643475209966,"(0.2, 4, 1000)",8.694561578333378
128,1.8156671764219507,"(0.2, 4, 1500)",13.159655415453017
129,1.6897599422756366,"(0.2, 4, 2000)",17.38593729119748
130,1.7696803111802129,"(0.2, 4, 2500)",21.189377983566374
