,Unnamed: 0,aucs,params,time
157,157,1.8480824692503495,"(0.1, 17, 500, 1)",4.956609654997919
158,158,2.4334922063219198,"(0.1, 17, 1000, 0)",9.171538237998902
159,159,1.9915183367317213,"(0.1, 17, 1000, 1)",9.943248487999881
160,160,2.0514722720007685,"(0.1, 17, 1500, 0)",13.68765643000006
161,161,1.9019779218251214,"(0.1, 17, 1500, 1)",14.660106586999063
162,162,2.0527401118374926,"(0.1, 17, 2000, 0)",18.1694494150006
163,163,1.9335479681325314,"(0.1, 17, 2000, 1)",19.50448855400009
164,164,2.0631584334680264,"(0.1, 17, 2500, 0)",22.872793483999885
165,165,1.8823817209504983,"(0.1, 17, 2500, 1)",24.40468882699952
166,166,2.3658962993718244,"(0.1, 17, 3000, 0)",27.567037712999987
167,167,1.7741586925133186,"(0.1, 17, 3000, 1)",29.451768221000748
168,168,2.2189372237333482,"(0.1, 18, 500, 0)",4.7528822559997925
169,169,1.7184757037855245,"(0.1, 18, 500, 1)",4.930876895000439
170,170,1.9707513739300122,"(0.1, 18, 1000, 0)",9.26814373200068
171,171,1.5568696127437491,"(0.1, 18, 1000, 1)",9.881436237999877
172,172,2.140884395316243,"(0.1, 18, 1500, 0)",13.952983277001294
173,173,2.0213453284738696,"(0.1, 18, 1500, 1)",15.841306041999815
174,174,2.349045929027831,"(0.1, 18, 2000, 0)",20.275330028998724
175,175,1.8325882125207604,"(0.1, 18, 2000, 1)",21.315929772999876
176,176,2.50491959691486,"(0.1, 18, 2500, 0)",24.80431568200038
177,177,1.928908439703724,"(0.1, 18, 2500, 1)",26.62320321000061
178,178,2.5337764023638822,"(0.1, 18, 3000, 0)",29.759738023999486
179,179,1.921678036276032,"(0.1, 18, 3000, 1)",31.759383032000194
180,180,2.0222237230004634,"(0.1, 19, 500, 0)",5.068364122999809
181,181,1.9405598033219578,"(0.1, 19, 500, 1)",5.366116248999788
182,182,2.136737993030864,"(0.1, 19, 1000, 0)",10.002872703999856
183,183,1.6861992000876107,"(0.1, 19, 1000, 1)",10.886460088999225
184,184,2.144328598831506,"(0.1, 19, 1500, 0)",14.88447418599935
185,185,1.9051583352334363,"(0.1, 19, 1500, 1)",16.069827303997954
186,186,2.5056773814427498,"(0.1, 19, 2000, 0)",19.992741166999625
187,187,1.9243473019450903,"(0.1, 19, 2000, 1)",21.53151023100054
188,188,2.2102722762919527,"(0.1, 19, 2500, 0)",24.66730598099912
189,189,1.537651149972397,"(0.1, 19, 2500, 1)",26.45282699299878
190,190,2.2828670076368485,"(0.1, 19, 3000, 0)",29.49070931299866
191,191,1.865814497650546,"(0.1, 19, 3000, 1)",31.644382742000747
192,192,2.3203149050693304,"(0.1, 20, 500, 0)",5.0723399730013625
193,193,1.9553064136601548,"(0.1, 20, 500, 1)",5.355307823001566
194,194,2.059010734606315,"(0.1, 20, 1000, 0)",10.10060909099957
195,195,1.6751569961142891,"(0.1, 20, 1000, 1)",10.625437726999737
196,196,2.0363093954456204,"(0.1, 20, 1500, 0)",15.007266640001035
197,197,1.913699991738095,"(0.1, 20, 1500, 1)",15.890942713000186
198,198,2.083541180697434,"(0.1, 20, 2000, 0)",19.8277749029985
199,199,1.7893550447900506,"(0.1, 20, 2000, 1)",21.135753513999592
200,200,2.530157903077848,"(0.1, 20, 2500, 0)",24.93114637300005
201,201,1.736180760777172,"(0.1, 20, 2500, 1)",26.53500953299863
202,202,2.4550543035873593,"(0.1, 20, 3000, 0)",30.054786611998683
203,203,1.9146899395348396,"(0.1, 20, 3000, 1)",31.6858416469986
204,204,2.0253758736612166,"(0.1, 21, 500, 0)",5.013998501998684
205,205,1.9190280726727318,"(0.1, 21, 500, 1)",5.257622835999428
206,206,1.832533178500393,"(0.1, 21, 1000, 0)",10.087674166999932
207,207,1.8645093386444973,"(0.1, 21, 1000, 1)",10.598575879000236
208,208,2.289008695566479,"(0.1, 21, 1500, 0)",14.985238216999278
209,209,1.8449270129203794,"(0.1, 21, 1500, 1)",16.135706271999883
210,210,2.6822375717189386,"(0.1, 21, 2000, 0)",19.982337234000624
211,211,1.78746820949018,"(0.1, 21, 2000, 1)",20.95983299999898
212,212,2.560494502261281,"(0.1, 21, 2500, 0)",25.05428564900012
213,213,1.8108294553835602,"(0.1, 21, 2500, 1)",26.441888561999804
214,214,2.544773007030873,"(0.1, 21, 3000, 0)",29.606434429000732
215,215,1.798229853677399,"(0.1, 21, 3000, 1)",31.530125348999718
216,216,2.443312793685233,"(0.1, 22, 500, 0)",5.0833030099993275
217,217,1.587215091616792,"(0.1, 22, 500, 1)",5.473718467998879
218,218,2.0121153483057723,"(0.1, 22, 1000, 0)",9.950270581000039
219,219,1.98003883826382,"(0.1, 22, 1000, 1)",10.707264630000283
220,220,2.258781124454211,"(0.1, 22, 1500, 0)",14.858199500001321
221,221,1.790962157113587,"(0.1, 22, 1500, 1)",15.837779595000939
222,222,2.2683311400825485,"(0.1, 22, 2000, 0)",19.984635429001173
223,223,1.947870117491659,"(0.1, 22, 2000, 1)",21.160595256000303
224,224,2.2835262531962464,"(0.1, 22, 2500, 0)",25.044664047999508
225,225,1.850412749564823,"(0.1, 22, 2500, 1)",26.265151866999982
226,226,2.3534950863569977,"(0.1, 22, 3000, 0)",30.05663403400013
227,227,1.845713769513018,"(0.1, 22, 3000, 1)",31.825429747998896
228,228,2.0205138068646193,"(0.1, 23, 500, 0)",4.918711057999643
229,229,1.5695461488164522,"(0.1, 23, 500, 1)",5.333291051999368
230,230,2.1109595157863463,"(0.1, 23, 1000, 0)",10.014736480001377
231,231,1.70262423006489,"(0.1, 23, 1000, 1)",10.719523371000832
232,232,2.0121077647323116,"(0.1, 23, 1500, 0)",15.008223884999097
233,233,1.9507291889365983,"(0.1, 23, 1500, 1)",15.799293891998785
234,234,2.270132420058636,"(0.1, 23, 2000, 0)",19.926117214999977
235,235,2.022090225294232,"(0.1, 23, 2000, 1)",21.214123169999766
236,236,2.294958054383888,"(0.1, 23, 2500, 0)",24.693352109999974
237,237,1.8965985750012537,"(0.1, 23, 2500, 1)",26.78523185599897
238,238,2.2198734572924232,"(0.1, 23, 3000, 0)",29.585713401999783
239,239,1.8121596489759053,"(0.1, 23, 3000, 1)",31.56278178899902
240,240,1.8684754625181939,"(0.1, 24, 500, 0)",5.015552898000352
241,241,1.6770775168695873,"(0.1, 24, 500, 1)",5.298917775000518
242,242,1.8956949768916649,"(0.1, 24, 1000, 0)",10.019889349999175
243,243,1.8657637137481395,"(0.1, 24, 1000, 1)",10.675639362000766
244,244,1.9872439944349667,"(0.1, 24, 1500, 0)",14.828412097999715
245,245,1.86390194215757,"(0.1, 24, 1500, 1)",16.026458308000656
246,246,2.5456898712717435,"(0.1, 24, 2000, 0)",19.949715198000373
247,247,1.6659762696746516,"(0.1, 24, 2000, 1)",20.92646643200078
248,248,2.3318651130313386,"(0.1, 24, 2500, 0)",24.868907533000307
249,249,1.9145439390969625,"(0.1, 24, 2500, 1)",26.622499082001923
250,250,2.3497692211805026,"(0.1, 24, 3000, 0)",29.64439645600032
251,251,1.8784585545387338,"(0.1, 24, 3000, 1)",32.30003740899974
252,252,2.3029789566993717,"(0.2, 4, 500, 0)",5.093040959000064
253,253,2.054328706378446,"(0.2, 4, 500, 1)",5.413148041001476
254,254,2.408096876148792,"(0.2, 4, 1000, 0)",10.137550964000184
255,255,2.105285349334864,"(0.2, 4, 1000, 1)",10.688606343001084
256,256,2.3265058933592897,"(0.2, 4, 1500, 0)",14.938703870999234
257,257,2.294381865442676,"(0.2, 4, 1500, 1)",16.063272314999267
258,258,2.353033071383834,"(0.2, 4, 2000, 0)",19.786432542999137
259,259,2.22445925336112,"(0.2, 4, 2000, 1)",21.000977788001364
260,260,2.2753761535839123,"(0.2, 4, 2500, 0)",24.806987512999516
261,261,2.1180093797690724,"(0.2, 4, 2500, 1)",26.977691015000342
262,262,2.364405371774646,"(0.2, 4, 3000, 0)",29.974747557999763
263,263,2.19933733287103,"(0.2, 4, 3000, 1)",31.98250457100039
264,264,2.242476859535364,"(0.2, 5, 500, 0)",5.076476914999148
265,265,1.9253471663550419,"(0.2, 5, 500, 1)",5.386657907998597
266,266,2.157699966145789,"(0.2, 5, 1000, 0)",10.001552451997668
267,267,2.100253706228207,"(0.2, 5, 1000, 1)",10.860853028999374
268,268,2.447076195544179,"(0.2, 5, 1500, 0)",14.913000490999364
269,269,2.113559642280726,"(0.2, 5, 1500, 1)",15.963395065000439
270,270,2.3304134941933787,"(0.2, 5, 2000, 0)",20.03754146099982
271,271,2.0126858379034434,"(0.2, 5, 2000, 1)",21.217299137000733
272,272,2.2945067313225835,"(0.2, 5, 2500, 0)",25.2813694159986
273,273,2.085118503123522,"(0.2, 5, 2500, 1)",26.88489110699993
274,274,2.370682845746769,"(0.2, 5, 3000, 0)",29.89937123100208
275,275,2.1314944871646517,"(0.2, 5, 3000, 1)",32.06389125100032
276,276,2.2737229899229368,"(0.2, 6, 500, 0)",5.054920391999076
277,277,1.9165662977844475,"(0.2, 6, 500, 1)",5.37031985700196
278,278,2.212743076397216,"(0.2, 6, 1000, 0)",10.015528365000137
279,279,1.9727095727753994,"(0.2, 6, 1000, 1)",10.66487836900069
280,280,2.4333824428565363,"(0.2, 6, 1500, 0)",15.130774623999061
281,281,2.1101597788579323,"(0.2, 6, 1500, 1)",15.891345524999455
282,282,2.3894655494786363,"(0.2, 6, 2000, 0)",19.990922664000212
283,283,1.901105248840416,"(0.2, 6, 2000, 1)",21.199491685000798
284,284,2.4489409132038844,"(0.2, 6, 2500, 0)",25.047857327999736
285,285,1.9979034848292085,"(0.2, 6, 2500, 1)",26.4386351510002
286,286,2.519925491665216,"(0.2, 6, 3000, 0)",29.634623315999303
287,287,2.1125394071507104,"(0.2, 6, 3000, 1)",32.138858430001164
288,288,2.167612410753089,"(0.2, 7, 500, 0)",5.01308259399957
289,289,1.979004795608275,"(0.2, 7, 500, 1)",5.3869442540008095
290,290,2.3348236013861263,"(0.2, 7, 1000, 0)",10.123647201001404
291,291,1.9636461473344005,"(0.2, 7, 1000, 1)",10.637911583999085
292,292,2.2471377855057226,"(0.2, 7, 1500, 0)",14.898178562999421
293,293,1.9765979945002232,"(0.2, 7, 1500, 1)",15.928169853000329
294,294,2.6527370397878043,"(0.2, 7, 2000, 0)",19.965565101999346
295,295,1.8597760326941226,"(0.2, 7, 2000, 1)",21.443654745999087
296,296,2.576446508506641,"(0.2, 7, 2500, 0)",24.883326968998517
297,297,1.9114097748828285,"(0.2, 7, 2500, 1)",26.4205170289988
298,298,2.497267552355633,"(0.2, 7, 3000, 0)",29.54445553199912
299,299,1.8486723790931352,"(0.2, 7, 3000, 1)",31.936577577998833
300,300,2.1175487064920806,"(0.2, 8, 500, 0)",5.058693777998997
301,301,1.9823796249049552,"(0.2, 8, 500, 1)",5.423723144998803
302,302,2.2754656892269853,"(0.2, 8, 1000, 0)",10.078227897000033
303,303,2.0363738853922664,"(0.2, 8, 1000, 1)",10.782031373999416
304,304,2.5348444422159124,"(0.2, 8, 1500, 0)",14.80875309899966
305,305,1.8279994397698083,"(0.2, 8, 1500, 1)",15.879620144
306,306,2.474581625904231,"(0.2, 8, 2000, 0)",20.028192635996675
307,307,1.8584520930095634,"(0.2, 8, 2000, 1)",20.788901085999893
308,308,2.8341644616468864,"(0.2, 8, 2500, 0)",24.9315045860003
309,309,1.9861765710527406,"(0.2, 8, 2500, 1)",26.45183667600031
310,310,2.3924347798394807,"(0.2, 8, 3000, 0)",29.634924037001838
311,311,1.8269927570705904,"(0.2, 8, 3000, 1)",32.04058835300384
312,312,1.9491702473558048,"(0.2, 9, 500, 0)",5.002063919995635
313,313,1.9721727019942858,"(0.2, 9, 500, 1)",5.3418359980005325
314,314,2.326903100421323,"(0.2, 9, 1000, 0)",10.004569672000796
315,315,2.0744602875455342,"(0.2, 9, 1000, 1)",10.699188425000102
316,316,2.4496875703115673,"(0.2, 9, 1500, 0)",14.922543915003187
317,317,1.8978881736450337,"(0.2, 9, 1500, 1)",15.953392523999355
318,318,2.3848217522177624,"(0.2, 9, 2000, 0)",20.062747710999247
319,319,2.0217276126365453,"(0.2, 9, 2000, 1)",21.29193489499812
320,320,2.4186554322567053,"(0.2, 9, 2500, 0)",24.994260741003018
321,321,1.9575691335998915,"(0.2, 9, 2500, 1)",26.606531380999517
322,322,2.4795110818875186,"(0.2, 9, 3000, 0)",29.660667934998852
323,323,2.0300510394003464,"(0.2, 9, 3000, 1)",31.638866135001077
324,324,2.53845828208415,"(0.2, 10, 500, 0)",5.045931838998513
325,325,1.8293505882296492,"(0.2, 10, 500, 1)",5.3379064439996
326,326,2.0898458394715016,"(0.2, 10, 1000, 0)",9.750329203003275
327,327,1.8180471557028155,"(0.2, 10, 1000, 1)",10.655090274998656
328,328,2.537294646549751,"(0.2, 10, 1500, 0)",14.945006525000279
329,329,1.9882727374925335,"(0.2, 10, 1500, 1)",15.868751431997225
330,330,2.3814155881238337,"(0.2, 10, 2000, 0)",20.66695655200056
331,331,1.7728891907150253,"(0.2, 10, 2000, 1)",22.531436717999892
332,332,2.5107085925033865,"(0.2, 10, 2500, 0)",26.91101318500114
333,333,1.8660031200550935,"(0.2, 10, 2500, 1)",27.896148957001056
334,334,2.625534848540145,"(0.2, 10, 3000, 0)",31.332922700999923
335,335,1.9403700523735847,"(0.2, 10, 3000, 1)",33.45786217800196
336,336,2.2848822064916874,"(0.2, 11, 500, 0)",5.100411368999629
337,337,1.7140136818675435,"(0.2, 11, 500, 1)",5.556541207999544
338,338,2.13754349147134,"(0.2, 11, 1000, 0)",10.544341236998662
339,339,2.092773744726882,"(0.2, 11, 1000, 1)",11.132497276998038
340,340,2.3504737606600803,"(0.2, 11, 1500, 0)",15.789583674000824
341,341,1.7619442923104063,"(0.2, 11, 1500, 1)",16.722291429998222
342,342,2.597983157656648,"(0.2, 11, 2000, 0)",20.69950385500306
343,343,1.8278907285674528,"(0.2, 11, 2000, 1)",22.140149292003123
344,344,2.472188802041552,"(0.2, 11, 2500, 0)",25.905788128002314
345,345,1.8679466253256098,"(0.2, 11, 2500, 1)",27.89997829499953
346,346,2.4752156707074713,"(0.2, 11, 3000, 0)",31.71513105700069
347,347,1.9245124424862508,"(0.2, 11, 3000, 1)",33.67257476899795
348,348,2.0146603662082376,"(0.2, 12, 500, 0)",5.375344747000781
349,349,2.021510398716611,"(0.2, 12, 500, 1)",5.570705916998122
350,350,2.180571097968256,"(0.2, 12, 1000, 0)",10.623024350001288
351,351,1.9642199669471556,"(0.2, 12, 1000, 1)",11.409911481001473
352,352,2.362837984434822,"(0.2, 12, 1500, 0)",16.104434909999327
353,353,1.8220241176293177,"(0.2, 12, 1500, 1)",16.784922781002024
354,354,2.421278608305489,"(0.2, 12, 2000, 0)",21.216289186002538
355,355,1.9002848038997722,"(0.2, 12, 2000, 1)",22.791469704001432
356,356,2.444291673184318,"(0.2, 12, 2500, 0)",26.389179983998474
357,357,1.9124798618037908,"(0.2, 12, 2500, 1)",27.815393462000433
358,358,2.362136206096586,"(0.2, 12, 3000, 0)",31.791057502998232
359,359,1.9162536011680085,"(0.2, 12, 3000, 1)",32.33750474200315
360,360,2.137732559069991,"(0.2, 13, 500, 0)",4.73394600699794
361,361,1.8817714248729098,"(0.2, 13, 500, 1)",5.395605080000679
362,362,2.0243080666617432,"(0.2, 13, 1000, 0)",9.752099060000548
363,363,1.8150254717863656,"(0.2, 13, 1000, 1)",10.434605534997901
364,364,2.188029429732876,"(0.2, 13, 1500, 0)",14.454580326999347
365,365,2.0798706825822593,"(0.2, 13, 1500, 1)",15.696784776997447
366,366,2.552186304528047,"(0.2, 13, 2000, 0)",19.491733632001342
367,367,1.7357111386735649,"(0.2, 13, 2000, 1)",21.179224956002145
368,368,2.5584763943053344,"(0.2, 13, 2500, 0)",23.90558623400466
369,369,1.8759760669268228,"(0.2, 13, 2500, 1)",25.85348604499995
370,370,2.504463820521008,"(0.2, 13, 3000, 0)",29.364137800997923
371,371,1.6112163215875626,"(0.2, 13, 3000, 1)",31.25991606900061
