,aucs,params,time
0,2.176711158761207,"(40, 0.001, 0.0, 1000)",7.656819511977082
1,2.1868298434159334,"(40, 0.001, 0.0, 1500)",8.053875562396895
2,2.176711158761207,"(40, 0.001, 0.0, 2000)",10.764358598648716
3,2.2089775613125635,"(40, 0.001, 0.0, 2500)",13.710557347372362
4,2.184203814233051,"(40, 0.001, 0.0, 3000)",16.88710716026757
5,2.373062279864269,"(40, 0.01, 0.0, 1000)",5.542327586327318
6,2.379094372689724,"(40, 0.01, 0.0, 1500)",8.115588154360381
7,2.3348108935005527,"(40, 0.01, 0.0, 2000)",10.867858903855108
8,2.3780213341555174,"(40, 0.01, 0.0, 2500)",13.64822260929813
9,2.3873696391196813,"(40, 0.01, 0.0, 3000)",15.918775710320716
10,2.4152838213917085,"(40, 0.1, 0.0, 1000)",5.463909519226618
11,2.403360875564463,"(40, 0.1, 0.0, 1500)",8.453940375103528
12,2.402734267098062,"(40, 0.1, 0.0, 2000)",11.050461161963312
13,2.402601143717766,"(40, 0.1, 0.0, 2500)",13.549641644398918
14,2.394227140791276,"(40, 0.1, 0.0, 3000)",17.781476137330287
15,3.4104934958850635,"(40, 1.0, 0.0, 1000)",6.375242942888008
16,3.3938450865885788,"(40, 1.0, 0.0, 1500)",9.56925894212813
17,3.3857897913631274,"(40, 1.0, 0.0, 2000)",12.819839113630394
18,3.385647021146382,"(40, 1.0, 0.0, 2500)",15.781434511928182
19,3.3824916941278125,"(40, 1.0, 0.0, 3000)",19.193484926156856
20,3.439300295272294,"(40, 10.0, 0.0, 1000)",6.594989866030403
21,3.3925406195661605,"(40, 10.0, 0.0, 1500)",9.415364801951
22,3.4146492760847598,"(40, 10.0, 0.0, 2000)",12.948620006174053
23,3.390554707891801,"(40, 10.0, 0.0, 2500)",16.0245492094665
24,3.417541473665658,"(40, 10.0, 0.0, 3000)",19.11372786206067
25,2.3433221362969454,"(40, 0.001, 0.25, 1000)",5.974747628539433
26,2.3490269143791758,"(40, 0.001, 0.25, 1500)",8.922362758395252
27,2.349898931033471,"(40, 0.001, 0.25, 2000)",11.773346612488467
28,2.338288123686524,"(40, 0.001, 0.25, 2500)",14.82487494919053
29,2.3490269143791758,"(40, 0.001, 0.25, 3000)",17.263998357333094
30,2.342945683528395,"(40, 0.01, 0.25, 1000)",6.154158419575708
31,2.3688074531800605,"(40, 0.01, 0.25, 1500)",9.099446438024984
32,2.4222880009780914,"(40, 0.01, 0.25, 2000)",12.85949638850741
33,2.3468313111540144,"(40, 0.01, 0.25, 2500)",14.739570252643773
