,aucs,params,time
0,6.756865030079487,"(1, 0.0, 0)",10.940257855399981
1,3.420576859757528,"(1, 0.0, 1)",11.511329835199986
2,3.4392066117781805,"(1, 0.5, 0)",11.089711495500003
3,3.027269791880171,"(1, 0.5, 1)",11.500759019750005
4,2.326318357385228,"(2, 0.0, 0)",2.7981611721499857
5,0.9303567135354592,"(2, 0.0, 1)",2.8848810975499872
6,0.2619525926518219,"(2, 0.5, 0)",2.8261429819499773
7,0.04079689877890269,"(2, 0.5, 1)",2.8749587443999927
8,0.3193207164765718,"(3, 0.0, 0)",1.2554343050000056
9,-0.1579167053705407,"(3, 0.0, 1)",1.2891472800500139
10,-0.9676542968599071,"(3, 0.5, 0)",1.2497344662500154
11,-0.554791436357875,"(3, 0.5, 1)",1.2790940817999856
12,-0.06059031978898044,"(4, 0.0, 0)",0.6931709628999727
13,-0.515731284592149,"(4, 0.0, 1)",0.7167547191000152
14,-0.6939232042483501,"(4, 0.5, 0)",0.7027470191999952
15,-0.13904798830043796,"(4, 0.5, 1)",0.7259454546999963
16,-0.35161845897550825,"(5, 0.0, 0)",0.43997789125000963
17,-0.48375778794483776,"(5, 0.0, 1)",0.4520385552499988
18,-0.9406004284282995,"(5, 0.5, 0)",0.438825175900007
19,-0.21915392515856297,"(5, 0.5, 1)",0.4540087364499981
20,-0.3133623007552381,"(6, 0.0, 0)",0.2970159202500156
21,-0.48849565133467204,"(6, 0.0, 1)",0.302276327699974
22,-1.0057771838442022,"(6, 0.5, 0)",0.29521644819998866
23,-0.4749525728730927,"(6, 0.5, 1)",0.29787418775001134
24,-0.7166752603735607,"(7, 0.0, 0)",0.21843518474998405
25,-0.7192967318668158,"(7, 0.0, 1)",0.2213218709500097
26,-0.9152916621475473,"(7, 0.5, 0)",0.21721541944998535
27,-0.4181764300956775,"(7, 0.5, 1)",0.2266375914999969
28,-0.31468524325236025,"(8, 0.0, 0)",0.1856314623499941
29,-0.8158447568424784,"(8, 0.0, 1)",0.19328962235001085
30,-0.9283488047907876,"(8, 0.5, 0)",0.18238491255000325
31,-0.4289813086210027,"(8, 0.5, 1)",0.19199861250002642
32,-1.0127693518768033,"(9, 0.0, 0)",0.15368655120001906
33,-1.1365176793904397,"(9, 0.0, 1)",0.15935391794999987
34,-1.2600269535051836,"(9, 0.5, 0)",0.15556571015001738
35,-0.7232271149345315,"(9, 0.5, 1)",0.1599402022000163
36,-0.8906390694148925,"(10, 0.0, 0)",0.1230747161500176
37,-1.16124419831035,"(10, 0.0, 1)",0.12597581855001752
38,-1.2403910376999372,"(10, 0.5, 0)",0.12395841184999765
39,-0.4731744243683216,"(10, 0.5, 1)",0.12798519080001253
