,Unnamed: 0,aucs,params,time
125,125,2.6051310826531227,"(2, 6, 0.33, 1000)",5.508241131205069
126,126,2.5088337115066888,"(2, 6, 0.33, 1500)",8.225278073051868
127,127,2.5573120761005317,"(2, 6, 0.33, 2000)",10.870974383616614
128,128,2.6039572298088496,"(2, 6, 0.33, 2500)",13.670272059717266
129,129,2.57525512486258,"(2, 6, 0.33, 3000)",16.46299655403118
130,130,2.5899515363442545,"(2, 6, 0.66, 1000)",5.513421677895167
131,131,2.580707538653823,"(2, 6, 0.66, 1500)",8.280716962631686
132,132,2.6330674370422082,"(2, 6, 0.66, 2000)",11.054620349793822
133,133,2.6289959436830355,"(2, 6, 0.66, 2500)",13.877971641647036
134,134,2.652139777492951,"(2, 6, 0.66, 3000)",16.62134684715511
135,135,2.685404787431745,"(2, 6, 0.99, 1000)",5.904740406951532
136,136,2.513263029824285,"(2, 6, 0.99, 1500)",8.38910364306048
137,137,2.6462714153615865,"(2, 6, 0.99, 2000)",11.177778740035592
138,138,2.6140815776718016,"(2, 6, 0.99, 2500)",13.673797088736134
139,139,2.528633197616128,"(2, 6, 0.99, 3000)",16.504590667248973
140,140,2.440953168338713,"(2, 8, 0.0, 1000)",5.774146434812793
141,141,2.399966687665266,"(2, 8, 0.0, 1500)",8.485538245782664
142,142,2.3754003148745095,"(2, 8, 0.0, 2000)",11.158338001058382
143,143,2.4915465403129073,"(2, 8, 0.0, 2500)",14.0082873661313
144,144,2.382852926455876,"(2, 8, 0.0, 3000)",16.707157473924326
145,145,2.525810565207811,"(2, 8, 0.33, 1000)",5.592338132360054
146,146,2.468882016136366,"(2, 8, 0.33, 1500)",8.222008383746925
147,147,2.6047557493343074,"(2, 8, 0.33, 2000)",10.75319293373832
148,148,2.458811310525326,"(2, 8, 0.33, 2500)",13.30296224799531
149,149,2.584644542722141,"(2, 8, 0.33, 3000)",16.196091961408
150,150,2.511148639001391,"(2, 8, 0.66, 1000)",5.542600526044224
151,151,2.5622174900463395,"(2, 8, 0.66, 1500)",8.109317245627608
152,152,2.5668707821737318,"(2, 8, 0.66, 2000)",10.716804789436084
153,153,2.5716287165880205,"(2, 8, 0.66, 2500)",13.231175191260267
154,154,2.5597399156540632,"(2, 8, 0.66, 3000)",16.063735195394653
155,155,2.4952932374004053,"(2, 8, 0.99, 1000)",5.404643606939317
156,156,2.443319140593795,"(2, 8, 0.99, 1500)",7.972900466400006
157,157,2.558356557611156,"(2, 8, 0.99, 2000)",10.63452645517782
158,158,2.5478163633057296,"(2, 8, 0.99, 2500)",13.263509747747776
159,159,2.5313860713120766,"(2, 8, 0.99, 3000)",15.959126648777785
160,160,2.7530521827147285,"(3, 3, 0.0, 1000)",8.198244190253718
161,161,2.728043377267964,"(3, 3, 0.0, 1500)",12.16027064892387
162,162,2.7731259313576357,"(3, 3, 0.0, 2000)",16.018735342061973
163,163,2.7994065382901363,"(3, 3, 0.0, 2500)",20.021623139253734
164,164,2.7805812927291673,"(3, 3, 0.0, 3000)",24.222080180581997
165,165,2.657986837472109,"(3, 3, 0.33, 1000)",6.886809077689577
166,166,2.7284050599397984,"(3, 3, 0.33, 1500)",10.037914315925716
167,167,2.696726380639217,"(3, 3, 0.33, 2000)",13.136922988815057
168,168,2.6611814707079353,"(3, 3, 0.33, 2500)",16.331995826285038
169,169,2.7190133739481954,"(3, 3, 0.33, 3000)",19.65681895324724
170,170,2.5757098019999614,"(3, 3, 0.66, 1000)",6.811587785598477
171,171,2.6515053487656743,"(3, 3, 0.66, 1500)",10.000752050888877
172,172,2.642930316333385,"(3, 3, 0.66, 2000)",13.179042029084485
173,173,2.6266332972575643,"(3, 3, 0.66, 2500)",16.45426080689049
174,174,2.718963771401083,"(3, 3, 0.66, 3000)",19.812064941214885
175,175,2.6794556952574675,"(3, 3, 0.99, 1000)",6.800411504814293
176,176,2.587422655917266,"(3, 3, 0.99, 1500)",9.916210021106052
177,177,2.6398630308754303,"(3, 3, 0.99, 2000)",13.181172467449871
178,178,2.6079391368171745,"(3, 3, 0.99, 2500)",16.558134343890742
179,179,2.6732390304698663,"(3, 3, 0.99, 3000)",19.893886234144247
180,180,2.57704782713862,"(3, 6, 0.0, 1000)",5.9502948000381375
181,181,2.5586527286645246,"(3, 6, 0.0, 1500)",8.64446179612196
182,182,2.6451484460383656,"(3, 6, 0.0, 2000)",12.165489468634405
183,183,2.6491406408741196,"(3, 6, 0.0, 2500)",14.41558242737574
184,184,2.7352047216366318,"(3, 6, 0.0, 3000)",17.27349453631723
185,185,2.3860380927429476,"(3, 6, 0.33, 1000)",5.427749895587566
186,186,2.341204471469802,"(3, 6, 0.33, 1500)",7.998654298241036
187,187,2.5093869490220273,"(3, 6, 0.33, 2000)",10.527321209818636
188,188,2.340676885602228,"(3, 6, 0.33, 2500)",13.399047923688158
189,189,2.333126147157129,"(3, 6, 0.33, 3000)",15.923592523631216
190,190,2.41237201142837,"(3, 6, 0.66, 1000)",5.6261801430064216
191,191,2.404619595189305,"(3, 6, 0.66, 1500)",8.175871514396023
192,192,2.3758899914867735,"(3, 6, 0.66, 2000)",10.646145250304473
193,193,2.4483768236111194,"(3, 6, 0.66, 2500)",13.645837948677581
194,194,2.425208310936304,"(3, 6, 0.66, 3000)",15.713824801755436
195,195,2.4092160325278256,"(3, 6, 0.99, 1000)",5.409642845668259
196,196,2.48928977592903,"(3, 6, 0.99, 1500)",8.036446810977395
197,197,2.4771325130673016,"(3, 6, 0.99, 2000)",10.327195216153086
198,198,2.402449333777322,"(3, 6, 0.99, 2500)",12.993720430948544
199,199,2.3715886157444293,"(3, 6, 0.99, 3000)",15.683835236042794
200,200,2.482347369851435,"(3, 9, 0.0, 1000)",5.359807740928319
201,201,2.5481125382049115,"(3, 9, 0.0, 1500)",8.015961246470853
202,202,2.4184620362651694,"(3, 9, 0.0, 2000)",10.48863389062035
203,203,2.3687863495858275,"(3, 9, 0.0, 2500)",13.12537263814329
204,204,2.447134674154222,"(3, 9, 0.0, 3000)",15.885248544158456
205,205,2.232164812745417,"(3, 9, 0.33, 1000)",5.622942301326019
206,206,2.2664919804124266,"(3, 9, 0.33, 1500)",8.19217414503737
207,207,2.222758828388417,"(3, 9, 0.33, 2000)",10.293450145200495
208,208,2.1716240813407826,"(3, 9, 0.33, 2500)",12.677606790807657
209,209,2.2125576704959657,"(3, 9, 0.33, 3000)",15.470415094654982
210,210,2.285206105735372,"(3, 9, 0.66, 1000)",5.376632504969167
211,211,2.308928267635843,"(3, 9, 0.66, 1500)",7.885320061627681
212,212,2.347199902946458,"(3, 9, 0.66, 2000)",10.420049754926367
213,213,2.354013274478562,"(3, 9, 0.66, 2500)",12.950072704769811
214,214,2.2573401849278634,"(3, 9, 0.66, 3000)",16.047360767920512
215,215,2.3303912329542285,"(3, 9, 0.99, 1000)",5.448501136318555
216,216,2.3082452235195565,"(3, 9, 0.99, 1500)",8.124165780845031
217,217,2.185096344790038,"(3, 9, 0.99, 2000)",10.400084926995987
218,218,2.2405574241543516,"(3, 9, 0.99, 2500)",13.001506895428975
219,219,2.30174703475307,"(3, 9, 0.99, 3000)",15.50542876259351
220,220,2.0984017237144363,"(3, 12, 0.0, 1000)",5.326060155689447
221,221,2.1666460340075635,"(3, 12, 0.0, 1500)",7.93507163619779
222,222,2.152929850251359,"(3, 12, 0.0, 2000)",10.565740338505748
223,223,2.1243295385557066,"(3, 12, 0.0, 2500)",13.048888057001932
224,224,2.0305647436748533,"(3, 12, 0.0, 3000)",15.702898273386381
225,225,2.39228159888264,"(3, 12, 0.33, 1000)",5.283244099458899
226,226,2.502093061519896,"(3, 12, 0.33, 1500)",7.80188068595271
227,227,2.44204152162899,"(3, 12, 0.33, 2000)",10.244256742128528
228,228,2.4482076180112715,"(3, 12, 0.33, 2500)",12.887472290472944
229,229,2.4266167221481307,"(3, 12, 0.33, 3000)",15.558810128101866
230,230,2.5593668905251166,"(3, 12, 0.66, 1000)",5.358512324889488
231,231,2.385123802765327,"(3, 12, 0.66, 1500)",7.771856478965674
232,232,2.3872686545638477,"(3, 12, 0.66, 2000)",9.851975600251537
233,233,2.419972147354308,"(3, 12, 0.66, 2500)",12.744232856410234
234,234,2.54731493969174,"(3, 12, 0.66, 3000)",15.35789213433418
235,235,2.4346450887401314,"(3, 12, 0.99, 1000)",5.272951450533583
236,236,2.5384440106504105,"(3, 12, 0.99, 1500)",7.853152565479831
237,237,2.461715514914078,"(3, 12, 0.99, 2000)",10.271063501087157
238,238,2.4697480394559745,"(3, 12, 0.99, 2500)",12.802993676570622
239,239,2.506896407989895,"(3, 12, 0.99, 3000)",15.400528279432367
240,240,2.6877637949936526,"(4, 4, 0.0, 1000)",6.659655067892345
241,241,2.677057247411679,"(4, 4, 0.0, 1500)",9.736369845887566
242,242,2.596222086820532,"(4, 4, 0.0, 2000)",13.068046078480618
243,243,2.724840155813624,"(4, 4, 0.0, 2500)",15.331903635797973
244,244,2.7132934907122572,"(4, 4, 0.0, 3000)",17.188346842965075
245,245,2.6327420647310857,"(4, 4, 0.33, 1000)",5.564350497060333
246,246,2.759719407448874,"(4, 4, 0.33, 1500)",8.109170578941303
247,247,2.7382498969488287,"(4, 4, 0.33, 2000)",10.62858212426545
248,248,2.628340142461307,"(4, 4, 0.33, 2500)",13.208071416898749
249,249,2.778297033160925,"(4, 4, 0.33, 3000)",15.822353679031039
250,250,2.725801754567553,"(4, 4, 0.66, 1000)",5.515555189276711
251,251,2.601767470380839,"(4, 4, 0.66, 1500)",8.120804180419327
252,252,2.7322386731996264,"(4, 4, 0.66, 2000)",10.645814482008065
253,253,2.6279940366525865,"(4, 4, 0.66, 2500)",13.278216086121574
254,254,2.779874703178511,"(4, 4, 0.66, 3000)",15.877524657463255
255,255,2.7093210173003817,"(4, 4, 0.99, 1000)",5.518306097563253
256,256,2.71943244454177,"(4, 4, 0.99, 1500)",8.127622644778057
257,257,2.700835605579264,"(4, 4, 0.99, 2000)",10.648444704565007
258,258,2.7646958784583733,"(4, 4, 0.99, 2500)",13.272191018691045
259,259,2.7187938374193275,"(4, 4, 0.99, 3000)",15.820922491545387
260,260,2.533554573291365,"(4, 8, 0.0, 1000)",4.953879333825171
261,261,2.4092035559170384,"(4, 8, 0.0, 1500)",7.2562317277761395
262,262,2.5427840599680644,"(4, 8, 0.0, 2000)",9.494225662760071
263,263,2.5707826874711937,"(4, 8, 0.0, 2500)",12.009951264754818
264,264,2.3847599584390133,"(4, 8, 0.0, 3000)",14.101270412860684
265,265,2.500667915690471,"(4, 8, 0.33, 1000)",4.852325924105571
266,266,2.582890609936679,"(4, 8, 0.33, 1500)",7.1245716983585226
267,267,2.5027867051389285,"(4, 8, 0.33, 2000)",9.375164161925568
268,268,2.5494170335285804,"(4, 8, 0.33, 2500)",11.58431839800778
269,269,2.596599167431979,"(4, 8, 0.33, 3000)",13.77351926013034
270,270,2.4552371877081254,"(4, 8, 0.66, 1000)",4.856826216740046
271,271,2.60603799035444,"(4, 8, 0.66, 1500)",7.0871546523367215
272,272,2.5480592551476815,"(4, 8, 0.66, 2000)",9.35343793694392
273,273,2.5179619336610326,"(4, 8, 0.66, 2500)",11.88211574376055
274,274,2.5264121520826044,"(4, 8, 0.66, 3000)",14.53872265888458
275,275,2.570323863472132,"(4, 8, 0.99, 1000)",4.963439487421965
276,276,2.494228161104462,"(4, 8, 0.99, 1500)",7.255935600753219
277,277,2.475459202159853,"(4, 8, 0.99, 2000)",9.520804739148844
278,278,2.4923452865770632,"(4, 8, 0.99, 2500)",11.77923171799921
279,279,2.54906410417136,"(4, 8, 0.99, 3000)",13.87249832031739
280,280,2.1817459753878854,"(4, 12, 0.0, 1000)",4.797473701265517
281,281,2.370664133536903,"(4, 12, 0.0, 1500)",6.9493983173842935
282,282,2.167266347138759,"(4, 12, 0.0, 2000)",9.104354883092126
283,283,2.2414797292145736,"(4, 12, 0.0, 2500)",11.294912621576259
284,284,2.2023223483496723,"(4, 12, 0.0, 3000)",13.570208224789894
285,285,2.579210595896139,"(4, 12, 0.33, 1000)",4.718409742019503
286,286,2.3217139220632177,"(4, 12, 0.33, 1500)",6.943096678487563
287,287,2.4784744602682838,"(4, 12, 0.33, 2000)",9.029319927532017
288,288,2.380772152554025,"(4, 12, 0.33, 2500)",11.230195178437498
289,289,2.307341040451737,"(4, 12, 0.33, 3000)",13.541966087866967
290,290,2.3675805999075665,"(4, 12, 0.66, 1000)",4.7381792937376295
291,291,2.468217112962156,"(4, 12, 0.66, 1500)",6.913842960487273
292,292,2.405004021421294,"(4, 12, 0.66, 2000)",9.111201283962146
293,293,2.4363339004490308,"(4, 12, 0.66, 2500)",11.285218652092226
294,294,2.2504958465750167,"(4, 12, 0.66, 3000)",13.495792621687544
295,295,2.2910910582799904,"(4, 12, 0.99, 1000)",4.7838510201718245
296,296,2.314054691054694,"(4, 12, 0.99, 1500)",7.019068345278356
297,297,2.387237090691376,"(4, 12, 0.99, 2000)",9.1385815795029
298,298,2.400909373895539,"(4, 12, 0.99, 2500)",11.343722456344947
299,299,2.4802268070415323,"(4, 12, 0.99, 3000)",13.478768670319367
300,300,2.108208967427559,"(4, 16, 0.0, 1000)",4.737616093665565
301,301,2.2015404512119647,"(4, 16, 0.0, 1500)",7.163803779530099
302,302,2.187952526428682,"(4, 16, 0.0, 2000)",9.080295121306335
303,303,2.1412555132828213,"(4, 16, 0.0, 2500)",11.168365811855438
304,304,2.2081644962925244,"(4, 16, 0.0, 3000)",13.299205066565266
305,305,2.286919546236887,"(4, 16, 0.33, 1000)",4.743417110275914
306,306,2.37597792608773,"(4, 16, 0.33, 1500)",6.891373624301195
307,307,2.3029517413938754,"(4, 16, 0.33, 2000)",9.034818112358153
308,308,2.413397440445774,"(4, 16, 0.33, 2500)",11.2543731116657
309,309,2.272998601691249,"(4, 16, 0.33, 3000)",13.4207367137451
310,310,2.295172400268562,"(4, 16, 0.66, 1000)",4.7501310920806645
311,311,2.2550402030622694,"(4, 16, 0.66, 1500)",6.918593564265393
312,312,2.4305467606083875,"(4, 16, 0.66, 2000)",9.071698497992656
313,313,2.3144952392698652,"(4, 16, 0.66, 2500)",11.226625451000473
314,314,2.3283207561382477,"(4, 16, 0.66, 3000)",13.43180683578339
315,315,2.44993466010372,"(4, 16, 0.99, 1000)",4.758647258241582
316,316,2.3428451946333926,"(4, 16, 0.99, 1500)",6.938361998521942
317,317,2.4233162865124864,"(4, 16, 0.99, 2000)",9.065665608339259
318,318,2.313898556782206,"(4, 16, 0.99, 2500)",11.251037212829942
319,319,2.3598131055491702,"(4, 16, 0.99, 3000)",13.414053462101036
320,320,2.2199233232833007,"(5, 5, 0.0, 1000)",5.496480418601094
321,321,2.2409824651172934,"(5, 5, 0.0, 1500)",7.976324085882879
322,322,2.1775693084606353,"(5, 5, 0.0, 2000)",10.478106016266793
323,323,2.1897549301605013,"(5, 5, 0.0, 2500)",12.96898237066489
324,324,2.287969947628239,"(5, 5, 0.0, 3000)",15.424182403069608
325,325,2.271348209876348,"(5, 5, 0.33, 1000)",5.3521598415445615
326,326,2.3385606953764664,"(5, 5, 0.33, 1500)",7.6465897202015185
327,327,2.2629363350789338,"(5, 5, 0.33, 2000)",9.990322233691586
328,328,2.3104695216478675,"(5, 5, 0.33, 2500)",12.512875239731331
329,329,2.243856963438584,"(5, 5, 0.33, 3000)",14.839633528842569
330,330,2.287131656399544,"(5, 5, 0.66, 1000)",5.309466705963132
331,331,2.3382119432940858,"(5, 5, 0.66, 1500)",7.695038335878053
332,332,2.336700173486572,"(5, 5, 0.66, 2000)",10.04311665309342
333,333,2.3239692534593983,"(5, 5, 0.66, 2500)",12.48826205565274
334,334,2.337146748312037,"(5, 5, 0.66, 3000)",14.875196149230758
335,335,2.352987766726052,"(5, 5, 0.99, 1000)",5.3623580650610165
336,336,2.2111231664743496,"(5, 5, 0.99, 1500)",7.716519557652647
337,337,2.2603586086400727,"(5, 5, 0.99, 2000)",10.101936698658392
338,338,2.286352837496602,"(5, 5, 0.99, 2500)",12.469168567514314
339,339,2.3526001606273517,"(5, 5, 0.99, 3000)",14.767771602257199
340,340,2.09632694160237,"(5, 10, 0.0, 1000)",4.9873366587098635
341,341,2.132180274957243,"(5, 10, 0.0, 1500)",7.383343972487638
342,342,2.1606931101311657,"(5, 10, 0.0, 2000)",9.514716255836904
343,343,2.0674953041707766,"(5, 10, 0.0, 2500)",11.589882513001614
344,344,2.1067578584832303,"(5, 10, 0.0, 3000)",13.748882609382234
345,345,2.2047251051764336,"(5, 10, 0.33, 1000)",4.885878512493036
346,346,2.1098597807405683,"(5, 10, 0.33, 1500)",7.0994006221453665
347,347,2.120920379890595,"(5, 10, 0.33, 2000)",9.344284818321283
348,348,2.1007627147010197,"(5, 10, 0.33, 2500)",11.531303280166867
349,349,2.0571243501247785,"(5, 10, 0.33, 3000)",13.670280720035407
350,350,2.250644590880941,"(5, 10, 0.66, 1000)",4.903562324262567
351,351,2.162205766448203,"(5, 10, 0.66, 1500)",7.066791729115722
352,352,2.1420772930716767,"(5, 10, 0.66, 2000)",9.268044122926769
353,353,2.155380180083654,"(5, 10, 0.66, 2500)",11.504728394252195
354,354,2.2409048318424647,"(5, 10, 0.66, 3000)",13.724935711102262
355,355,2.263526817213963,"(5, 10, 0.99, 1000)",4.920631532778316
356,356,2.220290356326629,"(5, 10, 0.99, 1500)",7.1422932244177
357,357,2.1732544129166533,"(5, 10, 0.99, 2000)",9.242645922876363
358,358,2.1501223391688926,"(5, 10, 0.99, 2500)",11.494519834222956
359,359,2.091257249410538,"(5, 10, 0.99, 3000)",14.026080689026456
360,360,2.0506894646979434,"(5, 15, 0.0, 1000)",5.023794085560438
361,361,1.946677782145493,"(5, 15, 0.0, 1500)",7.226608689093156
362,362,1.9324112279231058,"(5, 15, 0.0, 2000)",9.522199888532668
363,363,2.003345261054004,"(5, 15, 0.0, 2500)",11.733318899468033
364,364,1.8963103396270204,"(5, 15, 0.0, 3000)",13.92007364064466
365,365,2.115611341299818,"(5, 15, 0.33, 1000)",4.857610953346921
366,366,2.1827153844101463,"(5, 15, 0.33, 1500)",6.938548335052474
367,367,2.0565817359287077,"(5, 15, 0.33, 2000)",9.072523183812336
368,368,2.041607202644296,"(5, 15, 0.33, 2500)",11.245195408913787
369,369,2.1653319508385134,"(5, 15, 0.33, 3000)",13.615214503520294
