,aucs,params,time
0,4.401200185277883,"(1, 1, 0.0, 1000)",30.63697648723511
1,4.591203680108575,"(1, 1, 0.0, 1500)",42.42302555213023
2,5.379077554012046,"(1, 1, 0.0, 2000)",54.65308104801031
3,5.517833350248196,"(1, 1, 0.0, 2500)",68.46398131606111
4,6.00273682834471,"(1, 1, 0.0, 3000)",81.43683401102655
5,4.34715165373157,"(1, 1, 0.33, 1000)",30.752132463762905
6,3.9767791617442576,"(1, 1, 0.33, 1500)",46.56021142351892
7,4.814054565832896,"(1, 1, 0.33, 2000)",62.086134410937746
8,5.273289033945869,"(1, 1, 0.33, 2500)",76.80959535359938
9,5.355820807201021,"(1, 1, 0.33, 3000)",91.69505956762646
10,4.0768016646890075,"(1, 1, 0.66, 1000)",30.65506621651616
11,4.130774171562756,"(1, 1, 0.66, 1500)",46.23375792174693
12,4.781745196265333,"(1, 1, 0.66, 2000)",60.90538099115952
13,5.188730679978343,"(1, 1, 0.66, 2500)",76.69941459040194
14,5.537971136762815,"(1, 1, 0.66, 3000)",92.48156148337284
15,4.045251167609411,"(1, 1, 0.99, 1000)",30.836580626867317
16,4.095408343830529,"(1, 1, 0.99, 1500)",46.63275779463595
17,4.875559016799226,"(1, 1, 0.99, 2000)",61.71486208442684
18,5.065631062931875,"(1, 1, 0.99, 2500)",76.98445193453404
19,5.48742360919714,"(1, 1, 0.99, 3000)",92.55484370220233
20,4.810143460946924,"(1, 2, 0.0, 1000)",13.786292671275305
21,5.0339971041854685,"(1, 2, 0.0, 1500)",20.596331936042134
22,5.1301638604086985,"(1, 2, 0.0, 2000)",27.34760004413988
23,5.1782548166373195,"(1, 2, 0.0, 2500)",34.127732435267944
24,5.151106950728332,"(1, 2, 0.0, 3000)",41.21145257288276
25,3.8021639021003946,"(1, 2, 0.33, 1000)",8.641146570304272
26,3.907993630714276,"(1, 2, 0.33, 1500)",13.02465285392418
27,3.8780799034763787,"(1, 2, 0.33, 2000)",17.25423147355309
28,3.955334055073121,"(1, 2, 0.33, 2500)",21.280270537177103
29,3.931884179395788,"(1, 2, 0.33, 3000)",25.519360700871175
30,3.8137108354884033,"(1, 2, 0.66, 1000)",8.433014251811528
31,3.808821842162048,"(1, 2, 0.66, 1500)",12.500639606430695
32,3.8500658520880866,"(1, 2, 0.66, 2000)",16.611783061813412
33,3.8908182314213584,"(1, 2, 0.66, 2500)",20.595991948697247
34,3.8504393166478943,"(1, 2, 0.66, 3000)",24.80399603860269
35,3.6165993254850894,"(1, 2, 0.99, 1000)",8.554729162505055
36,3.8472650761989984,"(1, 2, 0.99, 1500)",12.765648706749289
37,3.848618312530658,"(1, 2, 0.99, 2000)",17.67826218136679
38,3.8903459468308617,"(1, 2, 0.99, 2500)",21.20253551778228
39,3.862242724352023,"(1, 2, 0.99, 3000)",25.25466393075112
40,4.315232843774207,"(1, 3, 0.0, 1000)",9.073014028319449
41,4.372156283785315,"(1, 3, 0.0, 1500)",13.595601954997164
42,4.423981508086709,"(1, 3, 0.0, 2000)",17.934778582194213
43,4.471323181162862,"(1, 3, 0.0, 2500)",22.57748959714172
44,4.459810274225824,"(1, 3, 0.0, 3000)",27.34340286265433
45,3.8511586906278836,"(1, 3, 0.33, 1000)",7.695668583576662
46,3.824794409643201,"(1, 3, 0.33, 1500)",11.446478812251371
47,3.9080026758067747,"(1, 3, 0.33, 2000)",15.227907736877114
48,3.914577284981222,"(1, 3, 0.33, 2500)",19.074987463490515
49,3.927645493956173,"(1, 3, 0.33, 3000)",22.86846205313782
50,3.783835856090574,"(1, 3, 0.66, 1000)",7.856905277067199
51,3.772327595116461,"(1, 3, 0.66, 1500)",11.554509581524826
52,3.8164806802483167,"(1, 3, 0.66, 2000)",15.306086946804953
53,3.8429706006365665,"(1, 3, 0.66, 2500)",19.06716859265657
54,3.8066518420682227,"(1, 3, 0.66, 3000)",23.067499640317692
55,3.7018925868413026,"(1, 3, 0.99, 1000)",7.758664858243037
56,3.800525096497115,"(1, 3, 0.99, 1500)",11.83857138267581
57,3.750012415559853,"(1, 3, 0.99, 2000)",15.427038911369891
58,3.8737427414340133,"(1, 3, 0.99, 2500)",19.120027824765202
59,3.8000878163996865,"(1, 3, 0.99, 3000)",23.168490129331985
60,3.790366808281225,"(1, 4, 0.0, 1000)",7.760868769634499
61,3.8979362620150337,"(1, 4, 0.0, 1500)",11.446700348787544
62,3.8972900406402697,"(1, 4, 0.0, 2000)",15.263463931868273
63,3.8644039971863524,"(1, 4, 0.0, 2500)",19.146512475747613
64,3.9036885246196213,"(1, 4, 0.0, 3000)",23.102940736881237
65,3.935222082979539,"(1, 4, 0.33, 1000)",7.591891986272003
66,3.9482180710224544,"(1, 4, 0.33, 1500)",11.232953629581061
67,3.9808046966791153,"(1, 4, 0.33, 2000)",14.967420999037131
68,3.94423039722092,"(1, 4, 0.33, 2500)",18.874063323690734
69,3.9872810289263723,"(1, 4, 0.33, 3000)",22.33325855660314
70,3.8400695735917374,"(1, 4, 0.66, 1000)",7.552417416179651
71,3.8421665825388014,"(1, 4, 0.66, 1500)",11.346841009122727
72,3.881479707360268,"(1, 4, 0.66, 2000)",14.660352642584257
73,3.9065811204997933,"(1, 4, 0.66, 2500)",18.58230752791269
74,3.9169149896677804,"(1, 4, 0.66, 3000)",22.014302935148862
75,3.8350792015300073,"(1, 4, 0.99, 1000)",7.565995398856103
76,3.898893692037639,"(1, 4, 0.99, 1500)",11.13819633500907
77,3.8505699591601594,"(1, 4, 0.99, 2000)",14.837805642895546
78,3.843447294130045,"(1, 4, 0.99, 2500)",18.306952699295834
79,3.9044350676238535,"(1, 4, 0.99, 3000)",21.964529849463815
80,4.5422772833529645,"(2, 2, 0.0, 1000)",12.423919520498202
81,4.751174760478384,"(2, 2, 0.0, 1500)",18.522919253704913
82,4.838618146146045,"(2, 2, 0.0, 2000)",24.60432904181971
83,4.9281936911975635,"(2, 2, 0.0, 2500)",30.776882816111993
84,4.883101776417564,"(2, 2, 0.0, 3000)",36.64748368856863
85,3.6468261730583276,"(2, 2, 0.33, 1000)",8.23663035385789
86,3.639762480556965,"(2, 2, 0.33, 1500)",12.236980957076867
87,3.6899405496523663,"(2, 2, 0.33, 2000)",16.46661125925266
88,3.689905611644773,"(2, 2, 0.33, 2500)",20.715324433691876
89,3.6997198281919257,"(2, 2, 0.33, 3000)",24.607315175531767
90,3.6403781013453704,"(2, 2, 0.66, 1000)",8.440050062228238
91,3.568806044231443,"(2, 2, 0.66, 1500)",12.481068962675636
92,3.6071342805290922,"(2, 2, 0.66, 2000)",16.669283945306233
93,3.6114338281400062,"(2, 2, 0.66, 2500)",20.88522228383772
94,3.6938415230197066,"(2, 2, 0.66, 3000)",25.040737579775396
95,3.550598361299319,"(2, 2, 0.99, 1000)",8.660877290270037
96,3.6082115520887514,"(2, 2, 0.99, 1500)",12.913024420701731
97,3.5899380175506366,"(2, 2, 0.99, 2000)",17.165163170178857
98,3.512958866094842,"(2, 2, 0.99, 2500)",21.241035382988684
99,3.5988247277543826,"(2, 2, 0.99, 3000)",25.49627536460639
100,3.6923512157271894,"(2, 4, 0.0, 1000)",7.096668431322996
101,3.6633322409847207,"(2, 4, 0.0, 1500)",10.470566510547997
102,3.7115773471839284,"(2, 4, 0.0, 2000)",14.084242271015228
103,3.7383913602022565,"(2, 4, 0.0, 2500)",17.62386308874511
104,3.7510429154424108,"(2, 4, 0.0, 3000)",20.849683130119047
105,2.9587406321483503,"(2, 4, 0.33, 1000)",5.910073766358437
